"cg","metric","con","spearman","p.value"
"sct-msh","INTRINSIC_LIN","MiniMayoSRS_Coders",0.581528943675511,0.000937530842070448
"sct-msh","PATH","MiniMayoSRS_Coders",0.758198153405904,1.89273481697801e-06
"sct-msh","INTRINSIC_PATH","MiniMayoSRS_Coders",0.581528943675511,0.000937530842070448
"sct-msh","WUPALMER","MiniMayoSRS_Coders",0.63128453453198,0.00024051371176937
"sct-msh","LCH","MiniMayoSRS_Combined",0.683127967394869,4.43073579472533e-05
"sct-msh","INTRINSIC_LCH","MiniMayoSRS_Combined",0.56890248317594,0.00128018512322318
"sct-msh","INTRINSIC_LIN","MiniMayoSRS_Combined",0.564815575795274,0.00141226795948883
"sct-msh","PATH","MiniMayoSRS_Combined",0.683127967394869,4.43073579472533e-05
"sct-msh","INTRINSIC_PATH","MiniMayoSRS_Combined",0.557324653039369,0.00168529820901338
"sct-msh","WUPALMER","MiniMayoSRS_Combined",0.610402850574345,0.000437598589026691
"sct-msh","PAGERANK","MiniMayoSRS_Physicians",0.427427909247254,0.0207363028832975
"sct-msh","PAGERANK","MiniMayoSRS_Coders",0.461750323209408,0.0116841736007159
"sct-msh","PAGERANK","MiniMayoSRS_Combined",0.445607067601469,0.0154105398825405
"sct-msh","LCH","UMNSRS_reduced_rel",0.203267129524153,2.11725889459015e-05
"sct-msh","INTRINSIC_LCH","UMNSRS_reduced_rel",0.318156120041987,1.35706086779258e-11
"sct-msh","INTRINSIC_LIN","UMNSRS_reduced_rel",0.217121095252784,5.39431126440745e-06
"sct-msh","PATH","UMNSRS_reduced_rel",0.203267129524153,2.11725889459015e-05
"sct-msh","INTRINSIC_PATH","UMNSRS_reduced_rel",0.228626898449890,1.61618935546474e-06
"sct-msh","WUPALMER","UMNSRS_reduced_rel",0.197944720356087,3.49545503563625e-05
"sct-msh","PAGERANK","UMNSRS_reduced_rel",0.0530618517918623,0.271694792472041
"sct-msh-csp-aod","LCH","UMNSRS_similarity",0.324391506370911,2.462529237236e-15
"sct-msh-csp-aod","INTRINSIC_LCH","UMNSRS_similarity",0.384573297269723,2.16590776001015e-21
"sct-msh-csp-aod","INTRINSIC_LIN","UMNSRS_similarity",0.333630624753490,3.50415895023259e-16
"sct-msh-csp-aod","PATH","UMNSRS_similarity",0.324391506370911,2.462529237236e-15
"sct-msh-csp-aod","INTRINSIC_PATH","UMNSRS_similarity",0.336849405433756,1.74888785345579e-16
"sct-msh-csp-aod","WUPALMER","UMNSRS_similarity",0.329033268581624,9.32289824732618e-16
"sct-msh-csp-aod","PAGERANK","UMNSRS_similarity",0.0921644691611197,0.0283446454064719
"sct-msh-csp-aod","LCH","UMNSRS_relatedness",0.221655446615250,5.7475466463873e-08
"sct-msh-csp-aod","INTRINSIC_LCH","UMNSRS_relatedness",0.330801616543601,1.86522870053234e-16
"sct-msh-csp-aod","INTRINSIC_LIN","UMNSRS_relatedness",0.247881379794896,1.14216979895519e-09
"sct-msh-csp-aod","PATH","UMNSRS_relatedness",0.221655446615250,5.7475466463873e-08
"sct-msh-csp-aod","INTRINSIC_PATH","UMNSRS_relatedness",0.257643781170382,2.35523257367305e-10
"sct-msh-csp-aod","WUPALMER","UMNSRS_relatedness",0.241429285774536,3.1274583706892e-09
"sct-msh-csp-aod","PAGERANK","UMNSRS_relatedness",0.0452554875814292,0.273657970521977
"sct-msh-csp-aod","LCH","MayoSRS",0.346627724322577,0.000383830062957477
"sct-msh-csp-aod","INTRINSIC_LCH","MayoSRS",0.395378811792960,4.27511617879145e-05
"sct-msh-csp-aod","INTRINSIC_LIN","MayoSRS",0.364614085397014,0.00017780969459509
"sct-msh-csp-aod","PATH","MayoSRS",0.346627724322577,0.000383830062957477
"sct-msh-csp-aod","INTRINSIC_PATH","MayoSRS",0.376736639513781,0.000103126744376363
"sct-msh-csp-aod","WUPALMER","MayoSRS",0.379508224051286,9.07738618368626e-05
"sct-msh-csp-aod","PAGERANK","MayoSRS",0.158460033553122,0.113490200660827
"sct-msh-csp-aod","LCH","MiniMayoSRS_Physicians",0.569780417784508,0.00125325734946176
"sct-msh-csp-aod","INTRINSIC_LCH","MiniMayoSRS_Physicians",0.602853532421918,0.00053782850389472
"sct-msh-csp-aod","INTRINSIC_LIN","MiniMayoSRS_Physicians",0.596670755258657,0.000634383965439552
"sct-msh-csp-aod","PATH","MiniMayoSRS_Physicians",0.569780417784508,0.00125325734946176
"sct-msh-csp-aod","INTRINSIC_PATH","MiniMayoSRS_Physicians",0.603178070542518,0.000533137605340642
"sct-msh-csp-aod","WUPALMER","MiniMayoSRS_Physicians",0.618075188493114,0.000352942351200178
"sct-msh-csp-aod","LCH","MiniMayoSRS_Coders",0.642818205129702,0.000169572188925176
"sct-msh-csp-aod","INTRINSIC_LCH","MiniMayoSRS_Coders",0.683194098805638,4.42023885546286e-05
"sct-msh-csp-aod","INTRINSIC_LIN","MiniMayoSRS_Coders",0.663508665230434,8.7291475447776e-05
"sct-msh-csp-aod","PATH","MiniMayoSRS_Coders",0.642818205129702,0.000169572188925176
"sct-msh-csp-aod","INTRINSIC_PATH","MiniMayoSRS_Coders",0.671003018216484,6.77686153609209e-05
"sct-msh-csp-aod","WUPALMER","MiniMayoSRS_Coders",0.657711661540931,0.000105671242642012
"sct-msh-csp-aod","LCH","MiniMayoSRS_Combined",0.626091354108382,0.000280235582830821
"sct-msh-csp-aod","INTRINSIC_LCH","MiniMayoSRS_Combined",0.644374222406373,0.000161585576929806
"sct-msh-csp-aod","INTRINSIC_LIN","MiniMayoSRS_Combined",0.636481998992227,0.000205824390380071
"sct-msh-csp-aod","PATH","MiniMayoSRS_Combined",0.626091354108382,0.000280235582830821
"sct-msh-csp-aod","INTRINSIC_PATH","MiniMayoSRS_Combined",0.642709807201544,0.000170141372813961
"sct-msh-csp-aod","WUPALMER","MiniMayoSRS_Combined",0.65369982891844,0.000120328908938968
"sct-msh-csp-aod","PAGERANK","MiniMayoSRS_Physicians",0.4146651320976,0.0253129825090574
"sct-msh-csp-aod","PAGERANK","MiniMayoSRS_Coders",0.466659811816559,0.0107131760896822
"sct-msh-csp-aod","PAGERANK","MiniMayoSRS_Combined",0.437138291582213,0.0177297327997591
"sct-msh-csp-aod","LCH","UMNSRS_reduced_rel",0.222271802004902,3.16985844480902e-06
"sct-msh-csp-aod","INTRINSIC_LCH","UMNSRS_reduced_rel",0.342336021935687,2.70288008909703e-13
"sct-msh-csp-aod","INTRINSIC_LIN","UMNSRS_reduced_rel",0.252999813474753,1.01499000389762e-07
"sct-msh-csp-aod","PATH","UMNSRS_reduced_rel",0.222271802004902,3.16985844480902e-06
"sct-msh-csp-aod","INTRINSIC_PATH","UMNSRS_reduced_rel",0.261770129759379,3.48450720945106e-08
"sct-msh-csp-aod","WUPALMER","UMNSRS_reduced_rel",0.239660973990140,4.78849175437661e-07
"sct-msh-csp-aod","PAGERANK","UMNSRS_reduced_rel",0.0650473588028796,0.177682712478831
"umls","LCH","UMNSRS_similarity",0.403953559522064,1.25426081112518e-23
"umls","INTRINSIC_LCH","UMNSRS_similarity",0.460012874863192,5.51099840189914e-31
"umls","INTRINSIC_LIN","UMNSRS_similarity",0.426803096378786,1.84010611477072e-26
"umls","PATH","UMNSRS_similarity",0.403953559522064,1.25426081112518e-23
"umls","INTRINSIC_PATH","UMNSRS_similarity",0.430249054855216,6.5818727265712e-27
"umls","WUPALMER","UMNSRS_similarity",0.388757884802791,7.32902917858413e-22
"umls","PAGERANK","UMNSRS_similarity",0.249118294572369,1.87140303232552e-09
"umls","LCH","UMNSRS_relatedness",0.342016833594095,1.49879017934496e-17
"umls","INTRINSIC_LCH","UMNSRS_relatedness",0.386383204553133,2.44255200478484e-22
"umls","INTRINSIC_LIN","UMNSRS_relatedness",0.349782265349588,2.46072779690216e-18
"umls","PATH","UMNSRS_relatedness",0.342016833594095,1.49879017934496e-17
"umls","INTRINSIC_PATH","UMNSRS_relatedness",0.353512752974829,1.01452692940372e-18
"umls","WUPALMER","UMNSRS_relatedness",0.323551886550776,9.01451077263845e-16
"umls","PAGERANK","UMNSRS_relatedness",0.183278304747271,7.86135062879374e-06
"umls","LCH","MayoSRS",0.295286721213277,0.00271932008417564
"umls","INTRINSIC_LCH","MayoSRS",0.440377422192653,4.05731079087164e-06
"umls","INTRINSIC_LIN","MayoSRS",0.39291827281234,4.81667538945004e-05
"umls","PATH","MayoSRS",0.295286721213277,0.00271932008417564
"umls","INTRINSIC_PATH","MayoSRS",0.405694865085063,2.56609515060283e-05
"umls","WUPALMER","MayoSRS",0.377821776542504,9.8115149030698e-05
"umls","PAGERANK","MayoSRS",0.212140488585672,0.0331920722176773
"umls","LCH","MiniMayoSRS_Physicians",0.583996524824988,0.000880854141213794
"umls","INTRINSIC_LCH","MiniMayoSRS_Physicians",0.674174934140575,6.07523748720681e-05
"umls","INTRINSIC_LIN","MiniMayoSRS_Physicians",0.68693771129023,3.86102147419549e-05
"umls","PATH","MiniMayoSRS_Physicians",0.583996524824988,0.000880854141213794
"umls","INTRINSIC_PATH","MiniMayoSRS_Physicians",0.674174934140575,6.07523748720681e-05
"umls","WUPALMER","MiniMayoSRS_Physicians",0.661650991895789,9.28446027382092e-05
"umls","LCH","MiniMayoSRS_Coders",0.645890981996786,0.000154123092300288
"umls","INTRINSIC_LCH","MiniMayoSRS_Coders",0.676992639512395,5.50706928119522e-05
"umls","INTRINSIC_LIN","MiniMayoSRS_Coders",0.67957658088458,5.02821164808029e-05
"umls","PATH","MiniMayoSRS_Coders",0.645890981996786,0.000154123092300288
"umls","INTRINSIC_PATH","MiniMayoSRS_Coders",0.676992639512395,5.50706928119522e-05
"umls","WUPALMER","MiniMayoSRS_Coders",0.742269048340178,4.03631226942788e-06
"umls","LCH","MiniMayoSRS_Combined",0.601490163729798,0.000557932782083125
"umls","INTRINSIC_LCH","MiniMayoSRS_Combined",0.677252999892898,5.45704218321825e-05
"umls","INTRINSIC_LIN","MiniMayoSRS_Combined",0.690454327217034,3.3942131005296e-05
"umls","PATH","MiniMayoSRS_Combined",0.601490163729798,0.000557932782083125
"umls","INTRINSIC_PATH","MiniMayoSRS_Combined",0.677252999892898,5.45704218321825e-05
"umls","WUPALMER","MiniMayoSRS_Combined",0.693956272148308,2.98016292752787e-05
"umls","PAGERANK","MiniMayoSRS_Physicians",0.62687758352715,0.000273872909813095
"umls","PAGERANK","MiniMayoSRS_Coders",0.733064167288803,6.10212497245598e-06
"umls","PAGERANK","MiniMayoSRS_Combined",0.677252999892898,5.45704218321825e-05
"umls","LCH","UMNSRS_reduced_rel",0.357972339682653,1.77985125675731e-14
"umls","INTRINSIC_LCH","UMNSRS_reduced_rel",0.396911286320224,1.02804980378891e-17
"umls","INTRINSIC_LIN","UMNSRS_reduced_rel",0.360918354243469,1.04804074965208e-14
"umls","PATH","UMNSRS_reduced_rel",0.357972339682653,1.77985125675731e-14
"umls","INTRINSIC_PATH","UMNSRS_reduced_rel",0.364761223063492,5.20903837767058e-15
"umls","WUPALMER","UMNSRS_reduced_rel",0.328373468129431,2.70534048744752e-12
"umls","PAGERANK","UMNSRS_reduced_rel",0.216566778386983,5.70762976456597e-06
"sct","LCH","MiniMayoSRS_Physicians",0.484741483998391,0.00769910493681613
"sct","INTRINSIC_LCH","MiniMayoSRS_Physicians",0.484985531686873,0.007663933739043
"sct","INTRINSIC_LIN","MiniMayoSRS_Physicians",0.519637641156846,0.00386477358095205
"sct","PATH","MiniMayoSRS_Physicians",0.484741483998391,0.00769910493681613
"sct","INTRINSIC_PATH","MiniMayoSRS_Physicians",0.476156474569115,0.00902609835734668
"sct","WUPALMER","MiniMayoSRS_Physicians",0.535925332170986,0.00273152944193898
"sct","LCH","MiniMayoSRS_Coders",0.649644370175834,0.000136953439111417
"sct","INTRINSIC_LCH","MiniMayoSRS_Coders",0.605675857640097,0.000498220006719994
"sct","INTRINSIC_LIN","MiniMayoSRS_Coders",0.609730864335724,0.000445800062009165
"sct","PATH","MiniMayoSRS_Coders",0.649644370175834,0.000136953439111417
"sct","INTRINSIC_PATH","MiniMayoSRS_Coders",0.591045772940885,0.000735093171339239
"sct","WUPALMER","MiniMayoSRS_Coders",0.65367166105212,0.000120437901652791
"sct","LCH","MiniMayoSRS_Combined",0.543960939837931,0.00228697830399709
"sct","INTRINSIC_LCH","MiniMayoSRS_Combined",0.526309521432032,0.00335953428078408
"sct","INTRINSIC_LIN","MiniMayoSRS_Combined",0.55886250497461,0.00162578972651937
"sct","PATH","MiniMayoSRS_Combined",0.543960939837931,0.00228697830399709
"sct","INTRINSIC_PATH","MiniMayoSRS_Combined",0.517585730882931,0.00403267637915356
"sct","WUPALMER","MiniMayoSRS_Combined",0.581767762107756,0.000931909854997656
"sct","PAGERANK","MiniMayoSRS_Physicians",0.579329982381378,0.000990693380898521
"sct","PAGERANK","MiniMayoSRS_Coders",0.697922564627091,2.56625730409269e-05
"sct","PAGERANK","MiniMayoSRS_Combined",0.630923813434613,0.000243102476338215
