Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0040038	C0019079	0.653466	0.444250	0.664768	0.200000	0.076444	0.900000	C0728936|C0333010|C0007222		C0728936	C0333010=C0040038->C1704212->*C0333010*<-C0019079<-C0019080|C0007222=C0040038->C0040053->*C0007222*<-C0019079<-C0019080|C0728936=C0040038->*C0728936*<-C0019079<-C0019080<-C0264940
C0032285	C0007561	0.526908	0.223624	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0032285->C0035243->C0869452->*C0000000*<-C0007561<-C0279516<-C0003204<-C0013227<-C2720507
C0114873	C0076107	0.763454	0.812759	0.962352	0.333333	0.420514	0.952381	C0304512|C0032912		C0032912	C0304512=C0114873->*C0304512*<-C0076107|C0032912=C0114873->*C0032912*<-C0076107
C0086543	C0025598	0.552268	0.220163	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0025598<-C0020616<-C0013227<-C2720507
C0036572	C0006949	0.581019	0.245769	0.059904	0.142857	0.030517	0.400000	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0006949<-C0002771<-C0013227
C0858529	C0017887	0.000000	0.358217	0.000000	0.000000	0.000000	0.000000				
C0086543	C0021641	0.552268	0.226943	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507
C0002871	C0206160	0.653466	0.444476	0.660475	0.200000	0.076524	0.923077	C0005767|C0037088		C0005767	C0037088=C0002871->C0018939->C0012634->*C0037088*<-C0206160|C0005767=C0002871->C0018939->*C0005767*<-C0206160<-C0005811
C0009951	C0006949	0.614210	0.229830	0.055766	0.166667	0.028347	0.444444	C2720507		C2720507	C2720507=C0009951->C0037088->*C2720507*<-C0006949<-C0002771<-C0013227
C0885057	C0016157	0.581019	0.250926	0.128264	0.142857	0.031254	0.500000	C0439861		C0439861	C0439861=C0885057->C0361218->C0013231->C0013227->*C0439861*<-C0016157<-C0028908
C0242339	C0016157	0.653466	0.376002	0.500120	0.200000	0.055746	0.857143	C0023779		C0023779	C0023779=C0242339->C0154251->*C0023779*<-C0016157<-C0028908
C0684275	C0019079	0.581019	0.321853	0.406011	0.142857	0.043392	0.785714	C0012634|C0000000		C0012634	C0012634=C0684275->C0679428->C0005779->*C0012634*<-C0019079<-C0235560<-C0035204|C0000000=C0684275->C0272315->C0029496->*C0000000*<-C0019079<-C0037090<-C0159057
C0017887	C0026549	0.701512	0.299848	0.293295	0.250000	0.039192	0.823529	C1320237		C1320237	C1320237=C0017887->C0360716->*C1320237*<-C0026549
C0232197	C0002962	0.653466	0.529358	0.790642	0.200000	0.113331	0.944444	C0018799		C0018799	C0018799=C0232197->C0264886->*C0018799*<-C0002962<-C0151744
C0007557	C0007561	0.763454	0.382357	0.557488	0.333333	0.057410	0.933333	C0279516		C0279516	C0279516=C0007557->*C0279516*<-C0007561
C0011847	C0021641	0.000000	0.378641	0.000000	0.000000	0.000000	0.000000				
C0030232	C0004057	0.581019	0.231525	0.056193	0.142857	0.028571	0.400000	C2720507|C0000000		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0004057<-C0003191<-C0013227|C0000000=C0030232->C0586407->C0159037->*C0000000*<-C0004057<-C0032177<-C0032188
C0013456	C0233212	0.552268	0.310451	0.379474	0.125000	0.041163	0.810811	C0000000|C0037088|C0159135		C0159135	C0037088=C0013456->C0030193->*C0037088*<-C0233212<-C0233179<-C0311392<-C0424449<-C0427350|C0159135=C0013456->C0013447->C0260662->C1285159->*C0159135*<-C0233212<-C0233179<-C0311392|C0000000=C0013456->C0030193->C0029625->*C0000000*<-C0233212<-C0233179<-C0559565<-C0451636
C0019340	C0008370	0.000000	0.363220	0.000000	0.000000	0.000000	0.000000				
C0878544	C0026196	0.552268	0.224504	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0878544->C0026848->C0263660->C0041785->*C0000000*<-C0026196<-C0042402<-C0042394
C0004093	C1883552	0.581019	0.227830	0.055267	0.142857	0.028086	0.400000	C2720507		C2720507	C2720507=C0004093->C0037088->*C2720507*<-C1883552<-C0442795<-C0442719<-C1285164
C0002600	C0016365	0.763454	0.551109	0.807424	0.333333	0.125329	0.944444	C0682815		C0682815	C0682815=C0002600->*C0682815*<-C0016365
C0242339	C0008402	0.552268	0.327705	0.402563	0.125000	0.044583	0.740741	C0007995|C0029224|C0020242		C0020242	C0029224=C0242339->C0154251->C0023779->C0443602->*C0029224*<-C0008402<-C0578399<-C0576728|C0020242=C0242339->C0154251->C0023779->*C0020242*<-C0008402<-C0032604<-C0038515<-C0020245|C0007995=C0242339->C0154251->C0023779->*C0007995*<-C0008402<-C0578399<-C0028159<-C0021521
C0034494	C0702166	0.614210	0.324513	0.409119	0.166667	0.043930	0.814815	C0679384|C0012634|C0012674		C0012634	C0012674=C0034494->C0042769->*C0012674*<-C0702166<-C0037274<-C0175166|C0012634=C0034494->C0597039->C0027765->*C0012634*<-C0702166<-C0037274|C0679384=C0034494->C0597039->C0027765->*C0679384*<-C0702166<-C0037274
C0032064	C0001416	0.653466	0.238776	0.000000	0.200000	0.000000	0.333333	C0000000		C0000000	C0000000=C0032064->C0014347->C0374996->*C0000000*<-C0001416
C0159075	C0232955	0.614210	0.210468	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0159075->C0522153->C0159078->*C0000000*<-C0232955<-C0029592
C0001975	C0012772	0.653466	0.372241	0.370950	0.200000	0.054785	0.818182	C1320237|C0029224		C1320237	C0029224=C0001975->*C0029224*<-C0012772<-C1627760<-C0007066|C1320237=C0001975->*C1320237*<-C0012772<-C0012194<-C0007974
C0009214	C0027358	0.763454	0.706414	0.918178	0.333333	0.257101	0.968750	C0026549		C0026549	C0026549=C0009214->*C0026549*<-C0027358
C0858529	C0023870	0.000000	0.361483	0.000000	0.000000	0.000000	0.000000				
C0043031	C0004057	0.701512	0.431413	0.642228	0.250000	0.072036	0.896552	C0003280		C0003280	C0003280=C0043031->*C0003280*<-C0004057<-C0032177
C0042313	C0017642	0.653466	0.386074	0.561986	0.200000	0.058405	0.875000	C0279516		C0279516	C0279516=C0042313->*C0279516*<-C0017642<-C0038766<-C0038760
C0854467	C0008168	0.552268	0.226508	0.061628	0.125000	0.027915	0.363636	C1140093		C1140093	C1140093=C0854467->C0018939->C0012634->*C1140093*<-C0008168<-C0028144<-C0684298<-C0220806
C1623038	C0019270	0.653466	0.342277	0.420790	0.200000	0.047693	0.833333	C0030660|C0037088		C0030660	C0037088=C1623038->C0016059->*C0037088*<-C0019270<-C0012634|C0030660=C1623038->C0016059->*C0030660*<-C0019270<-C0012634
C0001824	C0023530	0.850756	0.931526	0.989960	0.500000	0.728477	0.981818	C0023530		C0023530	C0023530=C0001824->*C0023530
C0016293	C0012010	0.763454	0.606311	0.859320	0.333333	0.161796	0.950000	C0005065|C0242976		C0005065	C0005065=C0016293->*C0005065*<-C0012010|C0242976=C0016293->*C0242976*<-C0012010
C0020517	C0019134	0.552268	0.265214	0.065357	0.125000	0.033389	0.363636	C2720507		C2720507	C2720507=C0020517->C0441712->C1285164->*C2720507*<-C0019134<-C0016018<-C0360722<-C0013227
C0009187	C0025289	0.581019	0.289930	0.282594	0.142857	0.037434	0.727273	C0012674		C0012674	C0012674=C0009187->C0033740->C0030499->*C0012674*<-C0025289<-C0007684<-C0004615
C0002940	C0029456	0.614210	0.405588	0.594745	0.166667	0.063923	0.878049	C0679384|C0026857|C0263660|C0012634|C0012674|C1285159		C0263660	C1285159=C0002940->C0007222->*C1285159*<-C0029456<-C0005940<-C0026857|C0012674=C0002940->C0007222->*C0012674*<-C0029456<-C0005940<-C0026857|C0012634=C0002940->C0007222->*C0012634*<-C0029456<-C0005940<-C0026857|C0263660=C0002940->C0878544->C0026848->*C0263660*<-C0029456<-C0679391|C0679384=C0002940->C0007222->*C0679384*<-C0029456<-C0679391<-C0263660|C0026857=C0002940->C0878544->C0026848->*C0026857*<-C0029456<-C0005940
C0029456	C0087086	0.464966	0.302028	0.238638	0.083333	0.039590	0.352941	C2720507|C1268086		C1268086	C2720507=C0029456->C0005940->C0026857->C0012634->C0037088->*C2720507*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954<-C1268086|C1268086=C0029456->C0679391->C0263660->C0026860->C0700276->C0506706->*C1268086*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954
C0036396	C0246719	0.526908	0.222902	0.054055	0.111111	0.027453	0.333333	C2720507		C2720507	C2720507=C0036396->C0027796->C0030193->C0037088->*C2720507*<-C0246719<-C0012544<-C0521941<-C0013227
C0004153	C0022116	0.701512	0.547876	0.773839	0.250000	0.123469	0.926829	C0042373		C0042373	C0042373=C0004153->C1096458->*C0042373*<-C0022116
C0232197	C0087086	0.447732	0.297960	0.235098	0.076923	0.038851	0.333333	C2720507|C1268086		C1268086	C2720507=C0232197->C0003811->C0030660->C0580197->C0559482->C1285164->*C2720507*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954<-C1268086|C1268086=C0232197->C0264886->C0018799->C0007222->C0007226->C0700276->C0506706->*C1268086*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954
C0040034	C0036396	0.614210	0.324203	0.408755	0.166667	0.043867	0.814815	C0012634|C0000000		C0012634	C0012634=C0040034->C0005779->*C0012634*<-C0036396<-C0027796<-C1300028|C0000000=C0040034->C0159073->*C0000000*<-C0036396<-C0027796<-C0347894
C0014038	C0025289	0.763454	0.743035	0.936032	0.333333	0.304569	0.965517	C0007684|C0683396|C0178264|C1285331		C0007684	C0178264=C0014038->*C0178264*<-C0025289|C0007684=C0014038->*C0007684*<-C0025289|C1285331=C0014038->*C1285331*<-C0025289|C0683396=C0014038->*C0683396*<-C0025289
C0152447	C0040822	0.526908	0.311780	0.372428	0.111111	0.041417	0.733333	C1290906		C1290906	C1290906=C0152447->C0426398->C1291662->C0577118->C0579140->C0578533->*C1290906*<-C0040822<-C0013384
C0001924	C0019134	0.763454	0.300943	0.294389	0.333333	0.039391	0.875000	C1320237		C1320237	C1320237=C0001924->*C1320237*<-C0019134
C0032617	C0021641	0.581019	0.235297	0.057153	0.142857	0.029074	0.400000	C2720507		C2720507	C2720507=C0032617->C0752303->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0037384	C0038450	0.763454	0.857047	0.974962	0.333333	0.516141	0.933333	C0035234		C0035234	C0035234=C0037384->*C0035234*<-C0038450
C0033860	C0054836	0.581019	0.212620	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0033860->C0162818->C0157730->*C0000000*<-C0054836<-C0042402<-C0042394
C0019112	C0021359	0.581019	0.386818	0.564435	0.142857	0.058607	0.833333	C0012634|C1290866|C0012674		C1290866	C0012674=C0019112->C0042373->C0007222->*C0012674*<-C0021359<-C0017412<-C1720894|C0012634=C0019112->C0042373->C0007222->*C0012634*<-C0021359<-C0036877<-C0178829|C1290866=C0019112->C1272757->*C1290866*<-C0021359<-C0036877<-C0178829<-C0080276
C0014544	C0031412	0.526908	0.241640	0.058805	0.111111	0.029940	0.333333	C2720507		C2720507	C2720507=C0014544->C0036572->C0027854->C0037088->*C2720507*<-C0031412<-C0004745<-C0002932<-C0013227
C0014544	C0001975	0.614210	0.292429	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0014544->C0154721->*C0000000*<-C0001975<-C0678374<-C1140162
C0037384	C0023992	0.552268	0.224430	0.054428	0.125000	0.027648	0.363636	C2720507		C2720507	C2720507=C0037384->C0037090->C0037088->*C2720507*<-C0023992<-C0003292<-C0017173<-C0013227
C0004093	C0006625	0.763454	0.286640	0.302153	0.333333	0.036869	0.909091	C0037088		C0037088	C0037088=C0004093->*C0037088*<-C0006625
C0036572	C0085208	0.581019	0.240445	0.058490	0.142857	0.029774	0.400000	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0085208<-C1629845<-C0013227
C0032285	C0036690	0.653466	0.498554	0.736833	0.200000	0.098278	0.928571	C0578491|C0021311		C0578491	C0578491=C0032285->C0035243->*C0578491*<-C0036690<-C0004623|C0021311=C0032285->C0035243->*C0021311*<-C0036690<-C0679335
C0015300	C0019214	0.653466	0.450427	0.686945	0.200000	0.078660	0.866667	C0004364		C0004364	C0004364=C0015300->*C0004364*<-C0019214<-C0038002<-C0037997
C0019270	C0497327	0.653466	0.355419	0.445829	0.200000	0.050682	0.846154	C0012634		C0012634	C0012634=C0019270->*C0012634*<-C0497327<-C0029227<-C0004936
C0040165	C0023660	0.581019	0.325144	0.374476	0.142857	0.044058	0.812500	C0576728|C1320237|C0029224|C0682957		C0682957	C0029224=C0040165->C0312440->C0002508->*C0029224*<-C0023660<-C0000970<-C0002482|C0576728=C0040165->C0002522->C0002520->*C0576728*<-C0023660<-C0360090<-C0576733|C1320237=C0040165->C0040135->*C1320237*<-C0023660<-C0000970<-C1690486<-C1532645|C0682957=C0040165->C0002522->C0002520->*C0682957*<-C0023660<-C0000970<-C0003035
C0032285	C0013404	0.701512	0.498959	0.731442	0.250000	0.098462	0.918919	C0035204		C0035204	C0035204=C0032285->C0679406->*C0035204*<-C0013404
C0741439	C0025287	0.614210	0.310599	0.379642	0.166667	0.041191	0.857143	C0159135		C0159135	C0159135=C0741439->*C0159135*<-C0025287<-C0154728<-C0027765<-C1285159
C0017601	C0232197	0.614210	0.318749	0.393282	0.166667	0.042774	0.800000	C0030660		C0030660	C0030660=C0017601->C0015397->C0012634->*C0030660*<-C0232197<-C0003811
C0036494	C0007297	0.763454	0.977791	0.997121	0.333333	0.902352	0.961538	C0026603		C0026603	C0026603=C0036494->*C0026603*<-C0007297
C0003862	C0149651	0.526908	0.224972	0.054561	0.111111	0.027717	0.333333	C2720507		C2720507	C2720507=C0003862->C0030193->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0001047	C0000970	0.653466	0.316906	0.328645	0.200000	0.042411	0.818182	C0013227		C0013227	C0013227=C0001047->C0221788->*C0013227*<-C0000970<-C0003419
C0398623	C0040038	0.701512	0.515670	0.764790	0.250000	0.106377	0.943396	C0018939		C0018939	C0018939=C0398623->*C0018939*<-C0040038<-C0040053
C0018021	C0020740	0.526908	0.259130	0.162576	0.111111	0.032463	0.636364	C1140093|C2720507|C1256741		C1256741	C1140093=C0018021->C0040128->C0014130->C0012634->*C1140093*<-C0020740<-C0002771<-C0013227<-C0220806|C2720507=C0018021->C0040128->C0014130->C0012634->C0037088->*C2720507*<-C0020740<-C0002771<-C0013227|C1256741=C0018021->C0040128->C0014130->C0012674->*C1256741*<-C0020740<-C0002771<-C0013227<-C0007995
C0684275	C0017642	0.552268	0.213214	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0684275->C0272315->C0029496->*C0000000*<-C0017642<-C0020616<-C0013227<-C2720507
C0271397	C1698636	0.000000	0.354758	0.000000	0.000000	0.000000	0.000000				
C0013428	C0070166	0.581019	0.211728	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0013428->C0574785->C0159064->*C0000000*<-C0070166<-C0032177<-C0032178
C0231236	C0042755	0.614210	0.305747	0.359591	0.166667	0.040277	0.814815	C0427350		C0427350	C0427350=C0231236->C1290920->C0424449->*C0427350*<-C0042755<-C1626920
C0002940	C0947651	0.000000	0.364393	0.000000	0.000000	0.000000	0.000000				
C0009262	C0032950	0.653466	0.461334	0.679778	0.200000	0.082731	0.882353	C1320237|C0003209|C0013227|C0003191|C0003392		C0003209	C0003209=C0009262->C0018100->C0003211->*C0003209*<-C0032950|C1320237=C0009262->*C1320237*<-C0032950<-C0017710<-C0582125|C0003392=C0009262->C0003379->*C0003392*<-C0032950<-C0282559|C0013227=C0009262->C0018100->*C0013227*<-C0032950<-C0003209|C0003191=C0009262->C0018100->*C0003191*<-C0032950<-C0003209
C0019270	C0006982	0.581019	0.243795	0.066567	0.142857	0.030239	0.400000	C1140093|C2720507		C1140093	C1140093=C0019270->C0012634->*C1140093*<-C0006982<-C0014432<-C0729760<-C0220806|C2720507=C0019270->C0012634->C0037088->*C2720507*<-C0006982<-C0014432<-C0013227
C1257763	C0036572	0.614210	0.348372	0.437368	0.166667	0.049057	0.814815	C0012634|C0037088		C0012634	C0037088=C1257763->C0028709->C0012634->*C0037088*<-C0036572<-C0027854|C0012634=C1257763->C0028709->*C0012634*<-C0036572<-C0027854<-C0027765
C0086543	C0030305	0.581019	0.329747	0.415258	0.142857	0.045006	0.833333	C0012634|C0012674|C0159135		C0012634	C0012674=C0086543->C0023308->C0015397->*C0012674*<-C0030305<-C0030286<-C0014130|C0012634=C0086543->C0154777->C1285162->*C0012634*<-C0030305<-C0030286<-C0014130|C0159135=C0086543->C0154777->C1285162->*C0159135*<-C0030305<-C0030286<-C0014130
C0001962	C0001975	0.850756	0.635171	0.798910	0.500000	0.184908	0.967742	C0001975		C0001975	C0001975=C0001962->*C0001975
C0020550	C0036572	0.581019	0.370603	0.490029	0.142857	0.054371	0.842105	C0679384|C1290906|C0012634|C0012674|C1285159		C1285159	C0012674=C0020550->C0040128->C0014130->*C0012674*<-C0036572<-C0027854<-C0027765|C1285159=C0020550->C0040128->C0014130->*C1285159*<-C0036572<-C0027854<-C0027765|C0012634=C0020550->C0040128->C0014130->*C0012634*<-C0036572<-C0027854<-C0027765|C1290906=C0020550->C0040128->C0558385->C1290853->*C1290906*<-C0036572<-C0730595|C0679384=C0020550->C0040128->C0014130->*C0679384*<-C0036572<-C0027854<-C0027765
C0016410	C0014563	0.701512	0.299545	0.292993	0.250000	0.039137	0.823529	C1320237		C1320237	C1320237=C0016410->*C1320237*<-C0014563<-C0039052
C0116569	C0002598	0.701512	0.433924	0.654867	0.250000	0.072878	0.896552	C0003195		C0003195	C0003195=C0116569->C0360701->*C0003195*<-C0002598
C0021359	C0079083	0.526908	0.257379	0.161440	0.111111	0.032201	0.636364	C1140093|C2720507|C1256741		C1256741	C1140093=C0021359->C0036877->C0178829->C0012634->*C1140093*<-C0079083<-C0010360<-C0021213<-C0220806|C2720507=C0021359->C0015895->C0232896->C0542341->C1285578->*C2720507*<-C0079083<-C0003392<-C0013227|C1256741=C0021359->C0017412->C1720894->C0012674->*C1256741*<-C0079083<-C0003392<-C0013227<-C0007995
C0040822	C0006982	0.552268	0.225951	0.054802	0.125000	0.027843	0.363636	C2720507		C2720507	C2720507=C0040822->C0013384->C1290906->C0037088->*C2720507*<-C0006982<-C0014432<-C0013227
C0011847	C0009214	0.000000	0.370999	0.000000	0.000000	0.000000	0.000000				
C0043031	C0995182	0.000000	0.358302	0.000000	0.000000	0.000000	0.000000				
