Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0027497	C0027498	0.843562	0.828804	0.966370	0.500000	0.452976	0.947368	C0027497		C0027497	C0027497=C0027497*<-C0027498
C0162275	C0159075	0.687124	0.484284	0.735574	0.250000	0.092035	0.823529	C0426391		C0426391	C0426391=C0162275->*C0426391*<-C0159075<-C0235639
C0009951	C0001962	0.530687	0.257199	0.062965	0.125000	0.032192	0.363636	C2720507		C2720507	C2720507=C0009951->C0036572->C0027854->C0037088->*C2720507*<-C0001962<-C0358214<-C0013227
C0242723	C0024530	0.687124	0.468050	0.709874	0.250000	0.085377	0.857143	C0030499		C0030499	C0030499=C0242723->*C0030499*<-C0024530<-C0033740
C0033687	C0011847	0.000000	0.368205	0.000000	0.000000	0.000000	0.000000				
C0017160	C0086073	0.504104	0.241714	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0017160->C0021831->C0266806->*C0000000*<-C0086073<-C0360195<-C0282555<-C0013227<-C2720507
C0020639	C0020175	0.504104	0.279257	0.274357	0.111111	0.035650	0.555556	C1256741|C0037088		C0037088	C0037088=C0020639->C0025517->C0012634->*C0037088*<-C0020175<-C0566580<-C0559899<-C0574125<-C0427350|C1256741=C0020639->C0025517->C0028715->C0012674->*C1256741*<-C0020175<-C0012244<-C2350515<-C2930671
C0213771	C0073992	0.752052	0.440640	0.669383	0.333333	0.075210	0.909091	C0006280		C0006280	C0006280=C0213771->*C0006280*<-C0073992
C0162275	C0016410	0.504104	0.241127	0.058587	0.111111	0.029886	0.333333	C2720507		C2720507	C2720507=C0162275->C0426391->C2711906->C0037088->*C2720507*<-C0016410<-C0018928<-C0018938<-C0013227
C0021641	C0017687	0.752052	0.625521	0.862526	0.333333	0.176884	0.923077	C0030292		C0030292	C0030292=C0021641->*C0030292*<-C0017687
C0086543	C0043144	0.530687	0.295346	0.290008	0.125000	0.038405	0.588235	C0000000|C0037088		C0037088	C0037088=C0086543->C0154777->C1285162->C0012634->*C0037088*<-C0043144<-C0035234<-C0037090|C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0043144<-C0035234<-C0037090<-C0159057
C0025605	C0040610	0.752052	0.489270	0.725053	0.333333	0.094182	0.909091	C0002772|C0027415		C0027415	C0002772=C0025605->*C0002772*<-C0040610|C0027415=C0025605->*C0027415*<-C0040610
C0011847	C0033860	0.000000	0.364214	0.000000	0.000000	0.000000	0.000000				
C0948786	C0030232	0.000000	0.360607	0.000000	0.000000	0.000000	0.000000				
C0232471	C0016860	0.000000	0.362240	0.000000	0.000000	0.000000	0.000000				
C0031763	C0003564	0.636763	0.240498	0.000000	0.200000	0.000000	0.333333	C0000000		C0000000	C0000000=C0031763->*C0000000*<-C0003564<-C0023009<-C0154633
C0032617	C0159075	0.636763	0.482861	0.734161	0.200000	0.091431	0.777778	C0426391		C0426391	C0426391=C0032617->C0577197->*C0426391*<-C0159075<-C0235639
C0033860	C0025287	0.530687	0.285044	0.279920	0.125000	0.036617	0.588235	C0000000|C0012674|C0037088		C0037088	C0012674=C0033860->C0162818->C0037274->C0175166->*C0012674*<-C0025287<-C0027854<-C0027765|C0037088=C0033860->C1960691->C1960690->C1719883->C0012634->*C0037088*<-C0025287<-C0027854|C0000000=C0033860->C1960691->C0700625->*C0000000*<-C0025287<-C0027854<-C0037088<-C2720507
C0042755	C0013132	0.595614	0.227615	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0042755->C0037088->C2720507->*C0000000*<-C0013132<-C1456208
C0009421	C0019158	0.595614	0.352693	0.457350	0.166667	0.050072	0.814815	C0012674|C1285159		C1285159	C0012674=C0009421->C0027765->*C0012674*<-C0019158<-C0023895<-C0012242|C1285159=C0009421->C0027765->*C1285159*<-C0019158<-C1298758<-C1285333
C0917801	C0085631	0.595614	0.407042	0.605711	0.166667	0.064384	0.838710	C0027854		C0027854	C0027854=C0917801->C0700201->C0851578->*C0027854*<-C0085631<-C0013384
C0442874	C0025598	0.504104	0.278773	0.075025	0.111111	0.035571	0.333333	C1256741		C1256741	C1256741=C0442874->C0027765->C0012674->*C1256741*<-C0025598<-C0020616<-C0935929<-C0013227<-C0007995
C0033860	C0003864	0.636763	0.477030	0.682203	0.200000	0.088998	0.857143	C1285331		C1285331	C1285331=C0033860->C1302732->C0022568->*C1285331*<-C0003864
C0041296	C0149651	0.480325	0.231557	0.056122	0.100000	0.028591	0.307692	C2720507		C2720507	C2720507=C0041296->C0456953->C0282354->C1285164->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0028754	C0011847	0.000000	0.361404	0.000000	0.000000	0.000000	0.000000				
C0040038	C0019079	0.636763	0.445524	0.658382	0.200000	0.076928	0.866667	C0728936|C0333010		C0728936	C0333010=C0040038->C1704212->*C0333010*<-C0019079<-C0019080|C0728936=C0040038->*C0728936*<-C0019079<-C0019080<-C0264940
C0032285	C0007561	0.504104	0.230524	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0032285->C1290890->C0869452->*C0000000*<-C0007561<-C0279516<-C0003204<-C0013227<-C2720507
C0114873	C0076107	0.752052	0.759192	0.942689	0.333333	0.328268	0.928571	C0304512|C0032912		C0032912	C0032912=C0114873->*C0032912*<-C0076107|C0304512=C0114873->*C0304512*<-C0076107
C0086543	C0025598	0.504104	0.228293	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0025598<-C0020616<-C0935929<-C0013227<-C2720507
C1623038	C0301532	0.504104	0.223987	0.054244	0.111111	0.027608	0.333333	C2720507		C2720507	C2720507=C1623038->C0016059->C0699748->C0282354->C1285164->*C2720507*<-C0301532<-C0042890<-C0013227
C0036572	C0006949	0.530687	0.250397	0.061075	0.125000	0.031195	0.363636	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0006949<-C0242937<-C0002771<-C0013227
C0086543	C0021641	0.530687	0.238417	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0086543->C0154777->C0271005->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507
C0002871	C0206160	0.595614	0.308746	0.303476	0.166667	0.040861	0.666667	C0037088		C0037088	C0037088=C0002871->C0221016->C1533163->C0012634->*C0037088*<-C0206160
C0009951	C0006949	0.504104	0.228608	0.055383	0.111111	0.028204	0.333333	C2720507		C2720507	C2720507=C0009951->C0036572->C0027854->C0037088->*C2720507*<-C0006949<-C0242937<-C0002771<-C0013227
C0029456	C0032950	0.480325	0.247062	0.065152	0.100000	0.030717	0.307692	C2720507|C0000000|C1256741		C1256741	C2720507=C0029456->C0005944->C0025517->C0012634->C0037088->*C2720507*<-C0032950<-C0003209<-C0002771<-C0013227|C0000000=C0029456->C0005940->C0263660->C0041785->*C0000000*<-C0032950<-C0003209<-C1258064<-C0600511<-C0600512|C1256741=C0029456->C0005940->C0026857->C0012674->*C1256741*<-C0032950<-C0017710<-C0019932<-C0019934<-C0007995
C0036572	C0031507	0.530687	0.252517	0.061658	0.125000	0.031502	0.363636	C2720507		C2720507	C2720507=C0036572->C0027854->C0037088->*C2720507*<-C0031507<-C0003286<-C0007680<-C0013227
C0885057	C0016157	0.560824	0.255112	0.133013	0.142857	0.031883	0.500000	C0439861		C0439861	C0439861=C0885057->C0361218->C0013231->C0013227->*C0439861*<-C0016157<-C0028908
C0242339	C0016157	0.504104	0.253924	0.062048	0.111111	0.031708	0.333333	C2720507		C2720507	C2720507=C0242339->C0154251->C0025517->C0012634->C0037088->*C2720507*<-C0016157<-C0028908<-C0439861
C0232197	C0002962	0.636763	0.463804	0.702603	0.200000	0.083716	0.866667	C0018799		C0018799	C0018799=C0232197->C0003811->*C0018799*<-C0002962<-C0151744
C0007557	C0007561	0.752052	0.370255	0.528081	0.333333	0.054309	0.909091	C0279516		C0279516	C0279516=C0007557->*C0279516*<-C0007561
C0011053	C0004134	0.595614	0.418597	0.619295	0.166667	0.067919	0.838710	C0027854|C1290906		C0027854	C0027854=C0011053->C0260662->C0036659->*C0027854*<-C0004134<-C0013384|C1290906=C0011053->C0260662->C0455931->*C1290906*<-C0004134<-C0013384
C0220892	C0007546	0.636763	0.501286	0.755936	0.200000	0.099565	0.875000	C0026458|C0282215		C0026458	C0026458=C0220892->C0030842->*C0026458*<-C0007546<-C2266959|C0282215=C0220892->C0030842->*C0282215*<-C0007546<-C2266959
C0011847	C0021641	0.000000	0.386599	0.000000	0.000000	0.000000	0.000000				
C0018995	C0003126	0.504104	0.304021	0.357610	0.111111	0.039977	0.714286	C0000000|C0159135		C0159135	C0159135=C0018995->C0282193->C0342950->*C0159135*<-C0003126<-C0553757<-C0679441<-C0027765<-C1285159|C0000000=C0018995->C0025534->C0025521->C0019247->C0277538->*C0000000*<-C0003126<-C0553757<-C0495689
C0022116	C0152149	0.560824	0.303136	0.332967	0.142857	0.039814	0.666667	C1290906|C0039058		C1290906	C1290906=C0022116->C1276288->C0425560->*C1290906*<-C0152149<-C0567248<-C1320355|C0039058=C0022116->C0030660->*C0039058*<-C0152149<-C0000737<-C0037089<-C0037088
C0030232	C0004057	0.560824	0.236697	0.057433	0.142857	0.029279	0.400000	C2720507		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0004057<-C0003419<-C0013227
C0013456	C0233212	0.530687	0.303599	0.357143	0.125000	0.039899	0.740741	C0000000|C0037088|C0159135		C0159135	C0037088=C0013456->C0030193->*C0037088*<-C0233212<-C0233179<-C0311392<-C0424449<-C0427350|C0159135=C0013456->C0013447->C0260662->C1285159->*C0159135*<-C0233212<-C0233179<-C0311392|C0000000=C0013456->C0030193->C0029625->*C0000000*<-C0233212<-C0233179<-C0559565<-C0451636
C0019340	C0008370	0.000000	0.365508	0.000000	0.000000	0.000000	0.000000				
C0242339	C0008402	0.458814	0.238058	0.057785	0.090909	0.029464	0.285714	C2720507		C2720507	C2720507=C0242339->C0154251->C0025517->C0012634->C0037088->*C2720507*<-C0008402<-C0304522<-C0003367<-C0007220<-C0013227
C0034494	C0702166	0.530687	0.275323	0.229496	0.125000	0.035007	0.461538	C0012674		C0012674	C0012674=C0034494->C0348165->C0042769->*C0012674*<-C0702166<-C0036502<-C0037274<-C0175166
C0032064	C0001416	0.595614	0.240441	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0032064->C0043407->C0014347->C0374996->*C0000000*<-C0001416
C0159075	C0232955	0.595614	0.210499	0.000000	0.166667	0.000000	0.285714	C0000000		C0000000	C0000000=C0159075->C0232892->C0159078->*C0000000*<-C0232955<-C0029592
C0001975	C0012772	0.636763	0.374298	0.400162	0.200000	0.055335	0.777778	C1320237|C0029224		C1320237	C0029224=C0001975->*C0029224*<-C0012772<-C1627760<-C0007066|C1320237=C0001975->*C1320237*<-C0012772<-C0012194<-C0007974
C0009214	C0027358	0.687124	0.557047	0.799762	0.250000	0.128863	0.888889	C0031368		C0031368	C0031368=C0009214->*C0031368*<-C0027358<-C0026548
C0043031	C0004057	0.636763	0.398221	0.566788	0.200000	0.061810	0.800000	C1320237|C0018938|C0014432		C0018938	C0018938=C0043031->C0003280->*C0018938*<-C0004057<-C0032177|C0014432=C0043031->C0000506->*C0014432*<-C0004057<-C0085387|C1320237=C0043031->C0010206->*C1320237*<-C0004057<-C0016018
C0042313	C0017642	0.595614	0.379173	0.538951	0.166667	0.056596	0.800000	C0279516		C0279516	C0279516=C0042313->*C0279516*<-C0017642<-C0038766<-C0038761<-C0360390
C0009187	C0025289	0.560824	0.292753	0.244626	0.142857	0.037947	0.500000	C0012674		C0012674	C0012674=C0009187->C0033740->C0030499->*C0012674*<-C0025289<-C0007682<-C0027765
C0030232	C0043031	0.530687	0.229251	0.055543	0.125000	0.028288	0.363636	C2720507		C2720507	C2720507=C0030232->C0037285->C0037088->*C2720507*<-C0043031<-C0003280<-C0018938<-C0013227
C0002940	C0029456	0.595614	0.360238	0.466490	0.166667	0.051850	0.814815	C0012674|C1285159		C1285159	C0012674=C0002940->C0007222->*C0012674*<-C0029456<-C0005940<-C0026857|C1285159=C0002940->C0007222->*C1285159*<-C0029456<-C0005940<-C0026857
C0022116	C0025859	0.480325	0.237028	0.062298	0.100000	0.029324	0.307692	C2720507|C1256741		C1256741	C2720507=C0022116->C0030660->C1444750->C0449234->C0332280->*C2720507*<-C0025859<-C0003195<-C0007220<-C0013227|C1256741=C0022116->C0728936->C0007222->C0012674->*C1256741*<-C0025859<-C0003195<-C0007220<-C0013227<-C0007995
C0016204	C0017687	0.560824	0.228340	0.055316	0.142857	0.028169	0.400000	C2720507|C0000000		C2720507	C2720507=C0016204->C0037089->C0037088->*C2720507*<-C0017687<-C0017173<-C0013227|C0000000=C0016204->C0476288->C0159061->*C0000000*<-C0017687<-C0072092<-C1720854
C0007546	C0007716	0.752052	0.764780	0.944908	0.333333	0.336863	0.941176	C0279516|C2266959|C0304317		C0304317	C0304317=C0007546->*C0304317*<-C0007716|C2266959=C0007546->*C2266959*<-C0007716|C0279516=C0007546->*C0279516*<-C0007716
C0029456	C0087086	0.439176	0.259302	0.063561	0.083333	0.032507	0.266667	C2720507		C2720507	C2720507=C0029456->C0005944->C0025517->C0012634->C0037088->*C2720507*<-C0087086<-C0302148<-C0333010<-C0332447<-C1260954<-C1268086
C0014038	C0025289	0.752052	0.670435	0.894065	0.333333	0.217731	0.933333	C0178264|C0007684|C1285331		C0178264	C0007684=C0014038->*C0007684*<-C0025289|C0178264=C0014038->*C0178264*<-C0025289|C1285331=C0014038->*C1285331*<-C0025289
C0684275	C0040038	0.560824	0.329213	0.383427	0.142857	0.044918	0.571429	C0000000|C1285556		C1285556	C0000000=C0684275->C0272315->C0029496->*C0000000*<-C0040038<-C0013922<-C0013924|C1285556=C0684275->C0272315->C0005779->C0018939->*C1285556*<-C0040038<-C0040053
C0003864	C0003862	0.752052	0.483609	0.694085	0.333333	0.091748	0.928571	C0022408		C0022408	C0022408=C0003864->*C0022408*<-C0003862
C0152447	C0040822	0.504104	0.299596	0.329191	0.111111	0.039167	0.600000	C1290906		C1290906	C1290906=C0152447->C0426398->C1291662->C0577118->C0579140->C0578533->*C1290906*<-C0040822<-C0013384
C0003128	C0079083	0.504104	0.219624	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0003128->C0029928->C1302710->C0277538->*C0000000*<-C0079083<-C0003392<-C0013227<-C2720507
C0001924	C0019134	0.752052	0.338446	0.359037	0.333333	0.046878	0.875000	C1320237		C1320237	C1320237=C0001924->*C1320237*<-C0019134
C0032617	C0021641	0.560824	0.239872	0.058258	0.142857	0.029713	0.400000	C2720507		C2720507	C2720507=C0032617->C0752303->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0037384	C0038450	0.752052	0.769920	0.949081	0.333333	0.344970	0.900000	C0035234		C0035234	C0035234=C0037384->*C0035234*<-C0038450
C0033860	C0054836	0.560824	0.217586	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0033860->C1960691->C0700625->*C0000000*<-C0054836<-C0042402<-C0042394
C0019112	C0021359	0.560824	0.394551	0.568478	0.142857	0.060769	0.785714	C0012674|C1290866		C1290866	C0012674=C0019112->C0042373->C0007222->*C0012674*<-C0021359<-C0017412<-C1720894|C1290866=C0019112->C1272757->*C1290866*<-C0021359<-C0017411<-C0178829<-C0080276
C0014544	C0031412	0.504104	0.247475	0.060280	0.111111	0.030776	0.333333	C2720507		C2720507	C2720507=C0014544->C0036572->C0027854->C0037088->*C2720507*<-C0031412<-C0242910<-C0007680<-C0013227
C0014544	C0001975	0.560824	0.286782	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0014544->C0154721->*C0000000*<-C0001975<-C0029224<-C0007995<-C1256741
C0033860	C0037763	0.530687	0.325786	0.357684	0.125000	0.044212	0.631579	C1290906		C1290906	C1290906=C0033860->C0162818->C0037274->C0455205->C1291044->*C1290906*<-C0037763<-C0427194
C0037384	C0023992	0.530687	0.225229	0.054547	0.125000	0.027767	0.363636	C2720507		C2720507	C2720507=C0037384->C0037090->C0037088->*C2720507*<-C0023992<-C0003292<-C0017173<-C0013227
C0003850	C0008402	0.480325	0.243489	0.059211	0.100000	0.030214	0.307692	C2720507		C2720507	C2720507=C0003850->C1285162->C0012634->C0037088->*C2720507*<-C0008402<-C0304522<-C0003367<-C0007220<-C0013227
C0854467	C0037384	0.595614	0.291422	0.320567	0.166667	0.037714	0.705882	C1290906|C0037088		C1290906	C0037088=C0854467->C0427694->C1290906->*C0037088*<-C0037384<-C0037090|C1290906=C0854467->C0427694->*C1290906*<-C0037384<-C0577917<-C0425442
C0032285	C0036690	0.636763	0.388645	0.512775	0.200000	0.059131	0.714286	C0021311		C0021311	C0021311=C0032285->C0035243->*C0021311*<-C0036690<-C0243026
C0019270	C0497327	0.530687	0.316506	0.285663	0.125000	0.042354	0.533333	C0012674|C0039058		C0039058	C0012674=C0019270->C0752135->C0039058->*C0012674*<-C0497327<-C0006111<-C0007682<-C0027765|C0039058=C0019270->C0752135->*C0039058*<-C0497327<-C0029227<-C0004936<-C0012634<-C0037088
C0018926	C0027498	0.752052	0.688381	0.913051	0.333333	0.236577	0.909091	C0042963		C0042963	C0042963=C0018926->*C0042963*<-C0027498
C0003862	C0030193	0.843562	0.668815	0.888535	0.500000	0.216105	0.965517	C0030193		C0030193	C0030193=C0003862->*C0030193
C0040165	C0023660	0.560824	0.329107	0.362057	0.142857	0.044896	0.700000	C0576728		C0576728	C0576728=C0040165->C0301713->C0002520->*C0576728*<-C0023660<-C0360090<-C0576733
C0032285	C0013404	0.687124	0.491775	0.713953	0.250000	0.095280	0.888889	C0035204		C0035204	C0035204=C0032285->C0024115->*C0035204*<-C0013404
C0741439	C0025287	0.595614	0.304053	0.357646	0.166667	0.039983	0.800000	C0159135		C0159135	C0159135=C0741439->*C0159135*<-C0025287<-C0027854<-C0027765<-C1285159
C0017601	C0232197	0.560824	0.279460	0.233023	0.142857	0.035684	0.500000	C0012674		C0012674	C0012674=C0017601->C0015397->*C0012674*<-C0232197<-C0003811<-C0018799<-C0007222
C0036494	C0007297	0.752052	0.873913	0.978914	0.333333	0.558080	0.909091	C0026603		C0026603	C0026603=C0036494->*C0026603*<-C0007297
C0003862	C0149651	0.504104	0.226267	0.054803	0.111111	0.027900	0.333333	C2720507		C2720507	C2720507=C0003862->C0030193->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0684275	C0017642	0.504104	0.217885	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0684275->C0272315->C0029496->*C0000000*<-C0017642<-C0020616<-C1258063<-C0600511<-C0600512
C0013428	C0070166	0.560824	0.212397	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0013428->C0574785->C0159064->*C0000000*<-C0070166<-C0032177<-C0032178
C0231236	C0042755	0.595614	0.334419	0.402533	0.166667	0.046013	0.705882	C0427350		C0427350	C0427350=C0231236->C1290920->C0424449->*C0427350*<-C0042755<-C1626920
C0002940	C0947651	0.000000	0.382421	0.000000	0.000000	0.000000	0.000000				
C0009262	C0032950	0.636763	0.446569	0.643884	0.200000	0.077301	0.818182	C1320237|C0003191		C0003191	C0003191=C0009262->C0018100->*C0003191*<-C0032950<-C0003209|C1320237=C0009262->*C1320237*<-C0032950<-C0017710<-C0582125
C0019270	C0006982	0.504104	0.254700	0.067410	0.111111	0.031822	0.333333	C1256741		C1256741	C1256741=C0019270->C0752135->C0039058->C0012674->*C1256741*<-C0006982<-C0020233<-C0029224<-C0007995
C1257763	C0036572	0.595614	0.317931	0.312929	0.166667	0.042634	0.666667	C0037088		C0037088	C0037088=C1257763->C0028709->C0012634->*C0037088*<-C0036572<-C0027854
C0086543	C0030305	0.560824	0.327506	0.384066	0.142857	0.044565	0.769231	C0012674|C0159135		C0159135	C0012674=C0086543->C0154777->C0015397->*C0012674*<-C0030305<-C0030286<-C0012242|C0159135=C0086543->C0154777->C1285162->*C0159135*<-C0030305<-C1285331<-C1285332
C0001962	C0001975	0.843562	0.680358	0.854185	0.500000	0.227958	0.941176	C0001975		C0001975	C0001975=C0001962->*C0001975
C0020550	C0036572	0.560824	0.375215	0.484747	0.142857	0.055570	0.785714	C1290906|C0012674|C1285159		C1285159	C0012674=C0020550->C0040128->C0014130->*C0012674*<-C0036572<-C0027854<-C0027765|C1285159=C0020550->C0040128->C0014130->*C1285159*<-C0036572<-C0027854<-C0027765|C1290906=C0020550->C0040128->C0558385->C1290853->*C1290906*<-C0036572<-C0730595
C0116569	C0002598	0.687124	0.418875	0.623661	0.250000	0.068006	0.857143	C0003195		C0003195	C0003195=C0116569->C0360701->*C0003195*<-C0002598
C0021359	C0079083	0.504104	0.242041	0.063709	0.111111	0.030012	0.333333	C1256741		C1256741	C1256741=C0021359->C0017412->C1720894->C0012674->*C1256741*<-C0079083<-C0003392<-C0013227<-C0007995
C0003862	C0027796	0.752052	0.554202	0.808181	0.333333	0.127178	0.933333	C0030193		C0030193	C0030193=C0003862->*C0030193*<-C0027796
C0003129	C0033487	0.504104	0.226742	0.054920	0.111111	0.027962	0.333333	C2720507		C2720507	C2720507=C0003129->C0003130->C0037090->C0037088->*C2720507*<-C0033487<-C0242904<-C2584795<-C0013227
C0012833	C0004147	0.504104	0.232347	0.056322	0.111111	0.028696	0.333333	C2720507		C2720507	C2720507=C0012833->C0424575->C1287406->C0037088->*C2720507*<-C0004147<-C0003195<-C0007220<-C0013227
C0030305	C0021641	0.504104	0.244980	0.064550	0.111111	0.030423	0.333333	C0000000|C1256741		C1256741	C0000000=C0030305->C0030286->C1302710->C0277538->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507|C1256741=C0030305->C0030286->C0012242->C0012674->*C1256741*<-C0021641<-C0935929<-C0013227<-C0007995
C0017160	C0021641	0.530687	0.251027	0.000000	0.125000	0.000000	0.222222	C0000000		C0000000	C0000000=C0017160->C0021831->C0266806->*C0000000*<-C0021641<-C0935929<-C0013227<-C2720507
C0023530	C0007537	0.504104	0.215815	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0023530->C0580531->C0159073->*C0000000*<-C0007537<-C0279516<-C0003204<-C0013227<-C2720507
C0019655	C0032950	0.504104	0.230382	0.000000	0.111111	0.000000	0.200000	C0000000		C0000000	C0000000=C0019655->C0026946->C0029511->*C0000000*<-C0032950<-C0003209<-C1258064<-C0600511<-C0600512
C0442874	C0009806	0.560824	0.325469	0.274945	0.142857	0.044147	0.500000	C0012674		C0012674	C0012674=C0442874->C0027765->*C0012674*<-C0009806<-C0037089<-C0037088<-C0039058
C0149651	C0013404	0.504104	0.230572	0.055874	0.111111	0.028461	0.333333	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0013404<-C0037090<-C0037088
C0018991	C0070166	0.504104	0.227345	0.055069	0.111111	0.028040	0.333333	C2720507		C2720507	C2720507=C0018991->C0522224->C0027854->C0037088->*C2720507*<-C0070166<-C0032177<-C0018938<-C0013227
C0026946	C0286651	0.560824	0.241298	0.000000	0.142857	0.000000	0.250000	C0000000		C0000000	C0000000=C0026946->C0029511->*C0000000*<-C0286651<-C0019227<-C0015684<-C0002052
C0035435	C0009262	0.530687	0.255607	0.067682	0.125000	0.031956	0.363636	C1256741		C1256741	C1256741=C0035435->C0026857->C0012674->*C1256741*<-C0009262<-C0002062<-C0019398<-C0007995
C0013404	C0220892	0.480325	0.230572	0.055874	0.100000	0.028461	0.307692	C2720507		C2720507	C2720507=C0013404->C0037090->C0037088->*C2720507*<-C0220892<-C0030842<-C0026458<-C0279516<-C0003204<-C0013227
C1623038	C0018926	0.595614	0.302750	0.352779	0.166667	0.039743	0.705882	C0030660		C0030660	C0030660=C1623038->C0016059->*C0030660*<-C0018926<-C0042963<-C0012634
C0877781	C0018681	0.843562	0.840471	0.970061	0.500000	0.478096	0.972973	C0018681		C0018681	C0018681=C0877781->*C0018681
C0023992	C0005632	0.636763	0.372644	0.522384	0.200000	0.054913	0.800000	C0017173		C0017173	C0017173=C0023992->C0003292->*C0017173*<-C0005632<-C0007422
C0920289	C0015672	0.000000	0.364395	0.000000	0.000000	0.000000	0.000000				
C0878544	C0039070	0.687124	0.454230	0.656681	0.250000	0.080089	0.888889	C0007222		C0007222	C0007222=C0878544->C0018799->*C0007222*<-C0039070
