Concept 1	Concept 2	PAGERANK	lcs(s)	corpus lcs	intrinsic lcs	paths
C0027358	C0015846	0.035363				
C0001824	C0854467	0.038208				
C0013428	C0019079	0.064364				
C0042384	C0018991	0.061781				
C0917801	C0086140	0.046382				
C0009262	C0033209	0.053582				
C1623038	C0002871	0.047439				
C0038187	C0152149	0.088767				
C0008947	C0026196	0.031724				
C0019158	C0000970	0.013372				
C0019270	C0013456	0.057741				
C0003862	C0717550	0.010150				
C0018021	C0011644	0.051780				
C0004134	C0001962	0.017135				
C0043528	C0004576	0.052196				
C0043167	C0023343	0.060260				
C0035508	C0034642	0.218494				
C0002962	C0014563	0.014635				
C0004153	C0002962	0.056058				
C0019158	C0018926	0.061198				
C0027358	C0026549	0.053875				
C0232955	C0232962	0.301732				
C0011991	C0009262	0.022070				
C0027121	C0026848	0.082329				
C0006277	C0023992	0.030881				
C0013428	C0008809	0.018720				
C0282386	C0536495	0.024061				
C0011847	C0162275	0.000000				
C0011175	C0017160	0.057856				
C0034880	C0005740	0.014881				
C0008168	C0007561	0.028335				
C0007537	C0007557	0.043191				
C0014806	C0023660	0.040024				
C0007398	C0023380	0.092644				
C0020517	C0018834	0.063436				
C0085602	C0032617	0.054979				
C1623038	C0286651	0.003530				
C0038450	C0037384	0.083631				
C0004147	C0016860	0.030921				
C0242453	C0008809	0.018738				
C0085636	C0025287	0.063531				
C0011175	C0013369	0.058789				
C0014025	C0065374	0.087690				
C0206160	C0018926	0.036777				
C0041948	C0751229	0.044323				
C0026848	C0234369	0.103915				
C0041948	C0023870	0.032517				
C0162275	C0021641	0.007754				
C0553735	C0242453	0.079151				
C0005716	C0036572	0.066363				
C0006840	C0392071	0.100586				
C0019134	C0033603	0.029926				
C0878544	C0034642	0.090062				
C0026946	C0030193	0.064567				
C0033687	C0026196	0.022411				
C0002962	C0013404	0.062513				
C0004610	C0376288	0.081598				
C0242339	C0286651	0.006830				
C0041948	C0013911	0.068698				
C0029456	C0878544	0.066406				
C0235250	C0027497	0.088873				
C0242723	C0858529	0.000000				
C0442874	C0021641	0.014907				
C0018834	C0043066	0.215480				
C0036494	C0149651	0.126890				
C0060277	C0060277	1.000000				
C0008350	C0006277	0.060717				
C0007716	C0076275	0.018164				
C0006309	C0043528	0.047375				
C0001927	C0298130	0.011556				
C0004899	C0042313	0.017127				
C0020459	C0011847	0.000000				
C0018546	C0004899	0.018236				
C0004147	C0025859	0.071275				
C0038187	C0003123	0.063352				
C0002962	C0011991	0.060475				
C0005367	C0039286	0.021723				
C0016860	C0024730	0.029542				
C0041948	C0553735	0.095123				
C0021167	C0016860	0.032259				
C0070166	C0060657	0.005028				
C0040038	C0019134	0.021102				
C0015300	C0242453	0.063807				
C0041948	C0004057	0.015745				
C0006982	C0018242	0.034232				
C0020517	C0004899	0.013358				
C0019270	C0018021	0.059484				
C0011175	C0039070	0.056767				
C0553735	C0037384	0.086477				
C0206160	C0043031	0.020533				
C0231851	C0032617	0.080641				
C0003864	C0035435	0.059802				
C0036396	C0102118	0.025879				
C0011053	C0029877	0.059610				
C0021359	C0003128	0.066940				
C0006277	C0073992	0.018524				
C0026946	C0019655	0.093441				
C0006644	C0039771	0.046554				
C0175848	C0043066	0.175327				
C0076275	C0025598	0.017337				
C0086543	C0011847	0.000000				
C1257763	C0162429	0.097422				
C0009951	C0014544	0.046255				
C0010520	C0016410	0.016711				
C0021359	C0005747	0.064377				
C0442874	C0011847	0.000000				
C0014806	C0002144	0.028127				
C0018834	C0081876	0.007175				
C0030232	C1883552	0.058521				
C0231451	C0017245	0.017479				
C0020676	C0040165	0.025039				
C0239779	C0221169	0.205370				
C0086140	C0002658	0.019362				
C0013369	C0012833	0.066872				
C0015300	C0040165	0.022963				
C0021359	C0003128	0.066940				
C0012833	C0042571	0.105325				
C0242339	C0002962	0.059163				
C0017536	C0376286	0.066516				
C0018021	C0020676	0.093075				
C0030552	C0221166	0.092946				
C0036572	C0995182	0.000000				
C0074393	C0016365	0.044618				
C0031154	C0004134	0.061821				
C0246719	C0102118	0.038417				
C0003862	C0159075	0.016361				
C0149651	C0009806	0.065128				
C0070166	C0286651	0.026214				
C0018933	C0030232	0.086383				
C0014563	C0028351	0.051713				
C0009806	C0011991	0.089534				
C0023530	C0032285	0.060975				
C0002962	C0025859	0.019471				
C0086543	C0027358	0.020691				
C0004905	C0012373	0.028626				
C0085631	C0026549	0.027091				
C0003126	C0003564	0.091921				
C0013132	C0006982	0.023611				
C0039070	C1883552	0.058642				
C2004489	C0018834	0.080821				
C0032143	C0038418	0.052604				
C0717550	C0288171	0.081092				
C0702166	C0004134	0.071399				
C0007398	C0027358	0.028046				
C0003862	C0000970	0.012886				
C0005747	C0270327	0.068923				
C0085635	C0018681	0.137977				
C0025289	C0018681	0.070849				
C0017628	C0289313	0.032853				
C0004153	C0858529	0.000000				
C0003126	C0231617	0.204721				
C0235250	C0061851	0.018734				
C0013456	C1510450	0.055620				
C0235250	C0027498	0.193747				
C0398623	C0019079	0.058808				
C0018834	C0014724	0.100251				
C0028754	C0076275	0.011373				
C0017642	C0020740	0.026535				
C0004153	C0021400	0.059632				
C0231655	C0018520	0.091368				
C0019209	C0019214	0.168487				
C0751229	C0037384	0.046033				
C0392071	C0008809	0.018252				
C0016204	C0018520	0.096895				
C0451641	C0002726	0.069368				
C0001367	C0070122	0.023400				
C0016382	C0060277	0.013295				
C0152149	C0003564	0.102020				
C0018995	C0003864	0.059156				
C0149651	C0042878	0.031888				
C0152149	C0040460	0.078337				
C0232471	C0020175	0.000000				
C0036396	C0020740	0.017860				
C0006277	C0032285	0.083378				
C0006840	C0025815	0.018115				
C0012265	C0012373	0.035439				
C0002333	C0024002	0.035378				
C0013404	C0025815	0.018507				
C0020676	C0009421	0.073981				
C0011847	C0032950	0.000000				
C0040038	C0011603	0.072228				
C0030305	C0016204	0.064604				
C0014544	C0006949	0.021713				
C0149651	C0885057	0.008446				
C0035435	C0917801	0.074773				
C0035435	C0032950	0.013038				
C0011847	C0020456	0.000000				
C0877781	C0017887	0.007873				
C0040038	C0232197	0.103635				
C0019079	C0043031	0.026269				
C0029456	C0246719	0.008793				
C0002962	C0032143	0.018952				
C0012833	C0015672	0.065001				
C0004134	C0009806	0.061035				
C0026946	C0009187	0.062895				
C0036396	C0231236	0.093779				
C0009014	C0025859	0.037925				
C0065374	C0072973	0.047624				
C0003615	C0007546	0.034698				
C0007561	C0007557	0.038672				
C0877781	C0000970	0.005017				
C0070166	C0043031	0.022281				
C0017160	C0013369	0.088153				
C0014544	C0019209	0.053821				
C0020639	C0020175	0.049395				
C0013404	C0073992	0.020590				
C0028978	C0025598	0.038530				
C0032285	C0025289	0.065518				
C0025815	C0032950	0.055841				
C0022116	C0286651	0.005601				
C0025587	C0009014	0.020323				
C0231655	C0017887	0.031363				
C0026946	C0005716	0.088932				
C0027497	C0061851	0.021269				
C1883552	C0074554	0.010734				
C0079083	C0008838	0.082800				
C0442874	C0039128	0.074707				
C0039128	C0220892	0.014918				
C0022251	C0025859	0.047785				
C0013090	C0220892	0.014838				
C0041948	C0020740	0.017849				
C0034642	C0010520	0.084964				
C0231451	C0020175	0.101481				
C0152149	C0246719	0.008458				
C0030305	C0086543	0.050748				
C0030305	C0332566	0.052329				
C0043066	C0003129	0.049618				
C0040038	C0013404	0.071728				
C0019158	C0019209	0.089046				
C0034880	C0003564	0.072544				
C0040034	C0018834	0.064015				
C0003615	C0031154	0.090515				
C0151818	C0036572	0.144788				
C0012963	C0030049	0.032523				
C0025587	C0009262	0.022110				
C0015772	C0051696	0.062655				
C0741439	C1282609	0.101616				
C0028351	C0033487	0.031696				
C0085593	C0037384	0.065529				
C0276185	C0752270	0.027777				
C1257763	C0010592	0.025027				
C0023530	C0005740	0.014113				
C0040165	C0279175	0.123640				
C0004153	C0152447	0.067223				
C0232197	C0040165	0.029260				
C0553735	C0001367	0.011676				
C0001911	C0025023	0.077361				
C0398623	C0043031	0.028094				
C0004153	C0040460	0.061669				
C0009024	C0037763	0.119191				
C0553735	C0027697	0.077254				
C0013404	C0027358	0.028212				
C0242723	C0025815	0.020120				
C0006309	C0027358	0.025099				
C0013428	C0152447	0.085501				
C0039730	C0060277	0.014197				
C0041296	C0030232	0.065480				
C0017887	C0025859	0.022147				
C0020517	C0025287	0.061953				
C0242706	C0076275	0.009714				
C0009806	C0012373	0.017657				
C0006840	C0026946	0.086840				
C0074554	C0016157	0.038156				
C0009421	C0003129	0.042192				
C0002962	C0858529	0.000000				
C0011053	C0005747	0.039443				
C0042384	C0009951	0.029629				
C0039070	C0002333	0.030294				
C0018081	C0076275	0.008316				
C0242706	C0076275	0.009714				
C0036323	C0242723	0.056431				
C0286651	C0074554	0.056018				
C0037384	C0221232	0.070965				
C0003129	C0004134	0.037482				
C0009421	C0086543	0.053323				
C0085208	C0002600	0.030251				
C0003126	C0009806	0.083982				
C0018681	C0016382	0.064751				
C0741439	C0027497	0.026025				
C0005740	C0012772	0.023807				
C0376286	C0038187	0.067456				
C0026946	C0025815	0.018157				
C0162323	C0003862	0.061381				
C0878544	C0002962	0.062067				
C1623038	C0074554	0.012038				
C0020175	C0038187	0.103999				
C0020676	C0009421	0.073981				
C0242706	C0003129	0.065515				
C0022116	C0022251	0.023407				
C0003128	C0040485	0.064658				
C0041296	C0019079	0.058902				
C0232197	C0002962	0.084623				
C0020676	C0557875	0.107253				
C0039128	C0497327	0.057544				
C0013132	C0085593	0.078850				
C0003864	C0231236	0.116132				
C0011847	C0032617	0.000000				
C0019079	C0018926	0.057960				
C0030232	C0001924	0.015674				
C0039128	C0018081	0.087169				
C0086543	C0231655	0.087393				
C0014544	C0024002	0.024157				
C0276185	C0037384	0.086985				
C0001416	C0038450	0.057602				
C0018834	C0015620	0.030616				
C0553735	C0013428	0.090705				
C0149651	C0213771	0.009251				
C0004096	C0451641	0.062735				
C0040038	C0043031	0.029083				
C0232197	C0018520	0.086130				
C0178664	C0033687	0.096823				
C0028734	C0011847	0.000000				
C0036572	C0357929	0.044236				
C0231655	C0025587	0.087243				
C0002144	C0009262	0.030636				
C0018995	C0003862	0.062798				
C0002403	C0874161	0.035138				
C0025289	C0007561	0.031963				
C0032285	C0010520	0.061701				
C0040038	C0039070	0.068528				
C0009090	C0017887	0.032172				
C0040822	C0023570	0.027982				
C0014544	C0003126	0.073028				
C0024205	C0276185	0.100189				
C0085631	C0040165	0.025331				
C0003128	C0013911	0.071789				
C0041834	C0031507	0.026079				
C0011175	C0006840	0.057202				
C0034642	C0034880	0.075671				
C0010137	C0001443	0.061111				
C0018681	C0000970	0.014029				
C0003864	C0025587	0.076303				
C0041834	C0040822	0.076132				
C0028754	C0037384	0.064750				
C0013404	C0010520	0.067741				
C0020517	C0040485	0.067171				
C0041948	C0027497	0.060556				
C0242453	C0392071	0.087535				
C0344370	C2004489	0.238251				
C0017160	C0036572	0.068213				
C0009421	C0020456	0.067242				
C1883552	C0013911	0.040351				
C0232471	C0020175	0.000000				
C0002871	C0060277	0.015735				
C0002962	C0018834	0.059101				
C0013404	C0213771	0.012552				
C0242339	C0032143	0.024328				
C0020459	C0037384	0.064173				
C0023530	C0220892	0.015348				
C0025289	C0025287	0.066167				
C1883552	C0017687	0.015087				
C0009806	C0042523	0.018805				
C0232197	C0004147	0.036311				
C0242339	C0020473	0.095604				
C0043144	C0038450	0.176795				
C0043066	C2004489	0.191494				
C0030232	C0948786	0.000000				
C0019079	C0033603	0.019598				
C0034642	C0016860	0.030679				
C0002871	C0043031	0.027893				
C0016579	C0030554	0.212200				
C0246719	C0021641	0.021595				
C0023570	C0006982	0.133502				
C0011603	C0995182	0.000000				
C0009187	C0025815	0.020375				
C0005747	C0152149	0.080765				
C0557875	C0751229	0.051016				
C0032617	C0162275	0.036415				
C0040460	C0004134	0.058800				
C0024730	C0000970	0.025511				
C0029877	C0025287	0.062519				
C0009024	C0085208	0.016953				
C0004134	C0022614	0.028613				
C0220892	C0020740	0.011517				
C0016157	C0074554	0.038156				
C0028734	C0001962	0.020637				
C0026946	C0242453	0.061539				
C0497327	C0995182	0.000000				
C0013369	C0116569	0.034149				
C0032064	C0006644	0.020199				
C0034494	C0947651	0.000000				
C0301532	C0001975	0.007103				
C0021400	C0032285	0.083217				
C0034494	C0234990	0.000000				
C0017536	C0233576	0.086522				
C0033860	C0004153	0.062500				
C0033497	C0085259	0.035245				
C0040460	C0076107	0.008141				
C0011633	C0026848	0.056726				
C0038187	C0008838	0.014788				
C0003128	C0002453	0.069794				
C0276185	C0043066	0.194240				
C0001824	C0002871	0.064956				
C0040485	C0037763	0.068832				
C0557875	C0042523	0.017161				
C0357929	C0005740	0.010733				
C0018995	C0025023	0.022444				
C0003128	C0006982	0.026046				
C0231451	C0004899	0.012611				
C0001927	C0073992	0.108236				
C0003864	C0002726	0.066610				
C0010520	C0014563	0.015547				
C0015620	C0034665	0.037651				
C0042523	C0752270	0.016668				
C0014544	C0022116	0.054216				
C0007297	C0027497	0.072707				
C0043528	C0032064	0.051733				
C0025287	C0001367	0.012226				
C0000786	C0023860	0.055905				
C0014544	C0246719	0.007057				
