"cg","metric","con","spearman","p.value"
"sct-msh","INTRINSIC_PATH","MayoSRS",0.328823158650970,0.000786874818589441
"sct-msh","WUPALMER","MayoSRS",0.275623622753003,0.00527475680477863
"sct-msh","PAGERANK-ppr","MayoSRS",0.128462851582383,0.200447466471368
"sct-msh","PAGERANK-ppr-hier","MayoSRS",0.43684123638461,4.94319046288896e-06
"sct-msh","LCH","MiniMayoSRS_Physicians",0.620934242212309,0.000325301743504963
"sct-msh","INTRINSIC_LCH","MiniMayoSRS_Physicians",0.528779374847452,0.00318745125002267
"sct-msh","INTRINSIC_LIN","MiniMayoSRS_Physicians",0.530086618807376,0.00309947491097374
"sct-msh","PATH","MiniMayoSRS_Physicians",0.620934242212309,0.000325301743504963
"sct-msh","INTRINSIC_PATH","MiniMayoSRS_Physicians",0.518797504824257,0.00393278184139659
"sct-msh","WUPALMER","MiniMayoSRS_Physicians",0.570727304220399,0.00122476824874190
"sct-msh","LCH","MiniMayoSRS_Coders",0.75772341905756,1.93753150778721e-06
"sct-msh","INTRINSIC_LCH","MiniMayoSRS_Coders",0.609034981423937,0.000454435310871745
"sct-msh","INTRINSIC_LIN","MiniMayoSRS_Coders",0.585414437731249,0.000849659801911507
"sct-msh","PATH","MiniMayoSRS_Coders",0.75772341905756,1.93753150778721e-06
"sct-msh","INTRINSIC_PATH","MiniMayoSRS_Coders",0.581528943675511,0.000937530842070448
"sct-msh","WUPALMER","MiniMayoSRS_Coders",0.63854815218459,0.000193314519724545
"sct-msh","LCH","MiniMayoSRS_Combined",0.686467205498009,3.92764285088321e-05
"sct-msh","INTRINSIC_LCH","MiniMayoSRS_Combined",0.573884116128444,0.00113381896942577
"sct-msh","INTRINSIC_LIN","MiniMayoSRS_Combined",0.573804683102361,0.00113603322467155
"sct-msh","PATH","MiniMayoSRS_Combined",0.686467205498009,3.92764285088321e-05
"sct-msh","INTRINSIC_PATH","MiniMayoSRS_Combined",0.562318601543306,0.00149866143868883
"sct-msh","WUPALMER","MiniMayoSRS_Combined",0.619023825691011,0.000343550253343349
"sct-msh","PAGERANK-ppr","MiniMayoSRS_Physicians",0.427427909247254,0.0207363028832975
"sct-msh","PAGERANK-ppr","MiniMayoSRS_Coders",0.461750323209408,0.0116841736007159
"sct-msh","PAGERANK-ppr","MiniMayoSRS_Combined",0.445607067601469,0.0154105398825405
"sct-msh","PAGERANK-ppr-hier","MiniMayoSRS_Physicians",0.604727519494572,0.000511233200839692
"sct-msh","PAGERANK-ppr-hier","MiniMayoSRS_Coders",0.748124245599134,3.07530166407987e-06
"sct-msh","PAGERANK-ppr-hier","MiniMayoSRS_Combined",0.663214773623245,8.8149831593276e-05
"sct-msh","LCH","UMNSRS_reduced_rel",0.203267129524153,2.11725889459015e-05
"sct-msh","INTRINSIC_LCH","UMNSRS_reduced_rel",0.318156120041987,1.35706086779258e-11
"sct-msh","INTRINSIC_LIN","UMNSRS_reduced_rel",0.217121095252784,5.39431126440745e-06
"sct-msh","PATH","UMNSRS_reduced_rel",0.203267129524153,2.11725889459015e-05
"sct-msh","INTRINSIC_PATH","UMNSRS_reduced_rel",0.228626898449890,1.61618935546474e-06
"sct-msh","WUPALMER","UMNSRS_reduced_rel",0.197944720356087,3.49545503563625e-05
"sct-msh","PAGERANK-ppr","UMNSRS_reduced_rel",0.0530618517918623,0.271694792472041
"sct-msh","PAGERANK-ppr-hier","UMNSRS_reduced_rel",0.231516653850867,1.18207547399176e-06
"umls","LCH","UMNSRS_similarity",0.403953559522064,1.25426081112518e-23
"umls","INTRINSIC_LCH","UMNSRS_similarity",0.460012874863192,5.51099840189914e-31
"umls","INTRINSIC_LIN","UMNSRS_similarity",0.426803096378786,1.84010611477072e-26
"umls","PATH","UMNSRS_similarity",0.403953559522064,1.25426081112518e-23
"umls","INTRINSIC_PATH","UMNSRS_similarity",0.430249054855216,6.5818727265712e-27
"umls","WUPALMER","UMNSRS_similarity",0.388757884802791,7.32902917858413e-22
"umls","PAGERANK-ppr","UMNSRS_similarity",0.249118294572369,1.87140303232552e-09
"umls","PAGERANK-ppr-hier","UMNSRS_similarity",0.411146849927018,1.69728832878147e-24
"umls","LCH","UMNSRS_relatedness",0.342016833594095,1.49879017934496e-17
"umls","INTRINSIC_LCH","UMNSRS_relatedness",0.386383204553133,2.44255200478484e-22
"umls","INTRINSIC_LIN","UMNSRS_relatedness",0.349782265349588,2.46072779690216e-18
"umls","PATH","UMNSRS_relatedness",0.342016833594095,1.49879017934496e-17
"umls","INTRINSIC_PATH","UMNSRS_relatedness",0.353512752974829,1.01452692940372e-18
"umls","WUPALMER","UMNSRS_relatedness",0.323551886550776,9.01451077263845e-16
"umls","PAGERANK-ppr","UMNSRS_relatedness",0.183278304747271,7.86135062879374e-06
"umls","PAGERANK-ppr-hier","UMNSRS_relatedness",0.334876496411758,7.55193230306036e-17
"umls","LCH","MayoSRS",0.295286721213277,0.00271932008417564
"umls","INTRINSIC_LCH","MayoSRS",0.440377422192653,4.05731079087164e-06
"umls","INTRINSIC_LIN","MayoSRS",0.39291827281234,4.81667538945004e-05
"umls","PATH","MayoSRS",0.295286721213277,0.00271932008417564
"umls","INTRINSIC_PATH","MayoSRS",0.405694865085063,2.56609515060283e-05
"umls","WUPALMER","MayoSRS",0.377821776542504,9.8115149030698e-05
"umls","PAGERANK-ppr","MayoSRS",0.212140488585672,0.0331920722176773
"umls","PAGERANK-ppr-hier","MayoSRS",0.456024843612207,1.64804965309737e-06
"umls","LCH","MiniMayoSRS_Physicians",0.59603102001859,0.000645192324138506
"umls","INTRINSIC_LCH","MiniMayoSRS_Physicians",0.690941719807769,3.33366592372348e-05
"umls","INTRINSIC_LIN","MiniMayoSRS_Physicians",0.715216021445347,1.2993363357786e-05
"umls","PATH","MiniMayoSRS_Physicians",0.59603102001859,0.000645192324138506
"umls","INTRINSIC_PATH","MiniMayoSRS_Physicians",0.690941719807769,3.33366592372348e-05
"umls","WUPALMER","MiniMayoSRS_Physicians",0.664906655368402,8.33093802849025e-05
"umls","LCH","MiniMayoSRS_Coders",0.654843132554043,0.000115978252139094
"umls","INTRINSIC_LCH","MiniMayoSRS_Coders",0.693271470157159,3.05738095579857e-05
"umls","INTRINSIC_LIN","MiniMayoSRS_Coders",0.702056870822587,2.19032949437022e-05
"umls","PATH","MiniMayoSRS_Coders",0.654843132554043,0.000115978252139094
"umls","INTRINSIC_PATH","MiniMayoSRS_Coders",0.693271470157159,3.05738095579857e-05
"umls","WUPALMER","MiniMayoSRS_Coders",0.744725608507129,3.60428497500039e-06
"umls","LCH","MiniMayoSRS_Combined",0.613983642505342,0.000396093137591854
"umls","INTRINSIC_LCH","MiniMayoSRS_Combined",0.695934123464788,2.76684151712736e-05
"umls","INTRINSIC_LIN","MiniMayoSRS_Combined",0.719845961636806,1.07386721325044e-05
"umls","PATH","MiniMayoSRS_Combined",0.613983642505342,0.000396093137591854
"umls","INTRINSIC_PATH","MiniMayoSRS_Combined",0.695934123464788,2.76684151712736e-05
"umls","WUPALMER","MiniMayoSRS_Combined",0.697196728878885,2.63791442745441e-05
"umls","PAGERANK-ppr","MiniMayoSRS_Physicians",0.62687758352715,0.000273872909813095
"umls","PAGERANK-ppr","MiniMayoSRS_Coders",0.733064167288803,6.10212497245598e-06
"umls","PAGERANK-ppr","MiniMayoSRS_Combined",0.677252999892898,5.45704218321825e-05
"umls","PAGERANK-ppr-hier","MiniMayoSRS_Physicians",0.669169923493652,7.21445821506406e-05
"umls","PAGERANK-ppr-hier","MiniMayoSRS_Coders",0.758645186873432,1.85141003316217e-06
"umls","PAGERANK-ppr-hier","MiniMayoSRS_Combined",0.692446980398035,3.15272154896926e-05
"umls","LCH","UMNSRS_reduced_rel",0.357972339682653,1.77985125675731e-14
"umls","INTRINSIC_LCH","UMNSRS_reduced_rel",0.396911286320224,1.02804980378891e-17
"umls","INTRINSIC_LIN","UMNSRS_reduced_rel",0.360918354243469,1.04804074965208e-14
"umls","PATH","UMNSRS_reduced_rel",0.357972339682653,1.77985125675731e-14
"umls","INTRINSIC_PATH","UMNSRS_reduced_rel",0.364761223063492,5.20903837767058e-15
"umls","WUPALMER","UMNSRS_reduced_rel",0.328373468129431,2.70534048744752e-12
"umls","PAGERANK-ppr","UMNSRS_reduced_rel",0.216566778386983,5.70762976456597e-06
"umls","PAGERANK-ppr-hier","UMNSRS_reduced_rel",0.351684395577228,5.41236759114227e-14
"sct","LCH","MiniMayoSRS_Physicians",0.499075027225506,0.00585075024420395
"sct","INTRINSIC_LCH","MiniMayoSRS_Physicians",0.493994550851335,0.0064572222034468
"sct","INTRINSIC_LIN","MiniMayoSRS_Physicians",0.523659020725653,0.0035530117858192
"sct","PATH","MiniMayoSRS_Physicians",0.499075027225506,0.00585075024420395
"sct","INTRINSIC_PATH","MiniMayoSRS_Physicians",0.485204578598931,0.00763248122560744
"sct","WUPALMER","MiniMayoSRS_Physicians",0.539997886455505,0.00249772578250342
"sct","LCH","MiniMayoSRS_Coders",0.658162784573939,0.000104126617688945
"sct","INTRINSIC_LCH","MiniMayoSRS_Coders",0.614461258305525,0.000390827674033073
"sct","INTRINSIC_LIN","MiniMayoSRS_Coders",0.614661652342695,0.000388636845801662
"sct","PATH","MiniMayoSRS_Coders",0.658162784573939,0.000104126617688945
"sct","INTRINSIC_PATH","MiniMayoSRS_Coders",0.599869288321781,0.000582689672254157
"sct","WUPALMER","MiniMayoSRS_Coders",0.656854897509798,0.000108660910973685
"sct","LCH","MiniMayoSRS_Combined",0.55781796262118,0.00166600684466041
"sct","INTRINSIC_LCH","MiniMayoSRS_Combined",0.536023705689414,0.00272566734656243
"sct","INTRINSIC_LIN","MiniMayoSRS_Combined",0.562865101250166,0.00147937070414877
"sct","PATH","MiniMayoSRS_Combined",0.55781796262118,0.00166600684466041
"sct","INTRINSIC_PATH","MiniMayoSRS_Combined",0.5273420593046,0.00328664817534009
"sct","WUPALMER","MiniMayoSRS_Combined",0.585827254942291,0.000840761107818686
"sct","PAGERANK-ppr","MiniMayoSRS_Physicians",0.62395142317946,0.000298218818076274
"sct","PAGERANK-ppr","MiniMayoSRS_Coders",0.723075850171277,9.38093234624664e-06
"sct","PAGERANK-ppr","MiniMayoSRS_Combined",0.674720741397435,5.96126552933578e-05
"sct","PAGERANK-ppr-hier","MiniMayoSRS_Physicians",0.490885207288707,0.006854058403097
"sct","PAGERANK-ppr-hier","MiniMayoSRS_Coders",0.61171801009422,0.000421930341671047
"sct","PAGERANK-ppr-hier","MiniMayoSRS_Combined",0.550795074602568,0.00195948482311463
