Concept 1	Concept 2	LCH	INTRINSIC_LCH	INTRINSIC_LIN	PATH	INTRINSIC_PATH	WUPALMER	lcs(s)	corpus lcs	intrinsic lcs	paths
C0003862	C0149651	0.435590	0.239619	0.060636	0.090909	0.031159	0.285714	C2720507		C2720507	C2720507=C0003862->C0026858->C0426779->C1290906->C0037088->*C2720507*<-C0149651<-C1265981<-C0332447<-C1260954<-C1268086
C0001047	C0000970	0.541977	0.395950	0.547017	0.142857	0.063577	0.700000	C0576728|C0013227		C0576728	C0576728=C0001047->C0002527->C0002520->*C0576728*<-C0000970<-C0002482<-C0576733|C0013227=C0001047->C0026698->C0282686->*C0013227*<-C0000970<-C0280004<-C0003419
C0398623	C0040038	0.510546	0.296883	0.261396	0.125000	0.040461	0.533333	C0012634		C0012634	C0012634=C0398623->C0005779->*C0012634*<-C0040038<-C2586211<-C0042373<-C0263978<-C1290853
C0018021	C0020740	0.415109	0.244386	0.061927	0.083333	0.031844	0.266667	C2720507		C2720507	C2720507=C0018021->C0040128->C0558385->C1290853->C0012634->C0037088->*C2720507*<-C0020740<-C0003211<-C0003209<-C0002771<-C0013227
C0684275	C0017642	0.415109	0.242364	0.061376	0.083333	0.031552	0.266667	C2720507		C2720507	C2720507=C0684275->C0272315->C0005779->C0012634->C0037088->*C2720507*<-C0017642<-C0038766<-C0359086<-C0020616<-C0935929<-C0013227
C0271397	C1698636	0.000000	0.359058	0.000000	0.000000	0.000000	0.000000				
C0013428	C0070166	0.435590	0.227815	0.057549	0.090909	0.029526	0.285714	C2720507		C2720507	C2720507=C0013428->C0000737->C0578056->C0458087->C1290906->C0037088->*C2720507*<-C0070166<-C0085826<-C0018938<-C0013227
C0231236	C0042755	0.578260	0.306509	0.338075	0.166667	0.042277	0.615385	C0427350		C0427350	C0427350=C0231236->C1290920->C0424449->*C0427350*<-C0042755<-C1626920
C0002940	C0947651	0.000000	0.405326	0.000000	0.000000	0.000000	0.000000				
C0009262	C0032950	0.621175	0.339371	0.426496	0.200000	0.049114	0.777778	C1320237		C1320237	C1320237=C0009262->*C1320237*<-C0032950<-C0017710<-C0582125
C0019270	C0006982	0.435590	0.236355	0.059766	0.090909	0.030699	0.285714	C2720507		C2720507	C2720507=C0019270->C0333056->C0333010->C0332447->C1260954->C1268086->*C2720507*<-C0006982<-C0598272<-C0014432<-C0013227
C1257763	C0036572	0.541977	0.317697	0.225115	0.142857	0.044491	0.500000	C0037088		C0037088	C0037088=C1257763->C0028709->C0012634->*C0037088*<-C0036572<-C0730595<-C1290906
C0086543	C0030305	0.510546	0.294789	0.259478	0.125000	0.040076	0.533333	C0012634		C0012634	C0012634=C0086543->C0154777->C1285162->*C0012634*<-C0030305<-C1285331<-C1285332<-C1290884
C0001962	C0001975	0.741411	0.670480	0.875481	0.333333	0.222422	0.888889	C0001975		C0001975	C0001975=C0001962->C1690586->*C0001975
C0020550	C0036572	0.541977	0.330805	0.300136	0.142857	0.047232	0.571429	C1290906		C1290906	C1290906=C0020550->C0040128->C0558385->C1290853->*C1290906*<-C0036572<-C0730595
C0016410	C0014563	0.673698	0.349607	0.438564	0.250000	0.051462	0.823529	C1320237		C1320237	C1320237=C0016410->*C1320237*<-C0014563<-C0039052
C0116569	C0002598	0.621175	0.507770	0.756915	0.200000	0.105883	0.818182	C0003195		C0003195	C0003195=C0116569->C0360701->*C0003195*<-C0002598<-C0360703
C0021359	C0079083	0.435590	0.233029	0.058893	0.090909	0.030237	0.285714	C2720507		C2720507	C2720507=C0021359->C0577274->C1291680->C0574125->C0427350->C0037088->*C2720507*<-C0079083<-C1443631<-C0003392<-C0013227
C0040822	C0006982	0.482823	0.245555	0.062248	0.111111	0.032015	0.333333	C2720507		C2720507	C2720507=C0040822->C0427086->C1689949->C0037088->*C2720507*<-C0006982<-C0598272<-C0014432<-C0013227
C0011847	C0009214	0.000000	0.376905	0.000000	0.000000	0.000000	0.000000				
C0043031	C0995182	0.000000	0.364116	0.000000	0.000000	0.000000	0.000000				
C0030305	C0021641	0.458023	0.243258	0.061619	0.100000	0.031681	0.307692	C2720507		C2720507	C2720507=C0030305->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0017160	C0021641	0.435590	0.241139	0.061045	0.090909	0.031376	0.285714	C2720507		C2720507	C2720507=C0017160->C0017152->C1285331->C1285332->C1290884->C0012634->C0037088->*C2720507*<-C0021641<-C0935929<-C0013227
C0019655	C0032950	0.415109	0.247676	0.062834	0.083333	0.032326	0.266667	C2720507		C2720507	C2720507=C0019655->C0276698->C0026946->C0009450->C0012634->C0037088->*C2720507*<-C0032950<-C0017710<-C0001617<-C0360511<-C0013227
C0149651	C0013404	0.415109	0.244160	0.061865	0.083333	0.031811	0.266667	C2720507		C2720507	C2720507=C0149651->C1265981->C0332447->C1260954->C1268086->*C2720507*<-C0013404<-C1287669<-C0577969<-C0425442<-C1290906<-C0037088
C0018991	C0070166	0.458023	0.237762	0.060140	0.100000	0.030896	0.307692	C2720507		C2720507	C2720507=C0018991->C0007682->C0422878->C1290906->C0037088->*C2720507*<-C0070166<-C0085826<-C0018938<-C0013227
C0026946	C0286651	0.482823	0.271620	0.069832	0.111111	0.036057	0.333333	C2720507		C2720507	C2720507=C0026946->C0009450->C0012634->C0037088->*C2720507*<-C0286651<-C0360714<-C0014432<-C0013227
C0035435	C0009262	0.435590	0.236380	0.059773	0.090909	0.030702	0.285714	C2720507		C2720507	C2720507=C0035435->C0026857->C0426779->C1290906->C0037088->*C2720507*<-C0009262<-C0360273<-C0018100<-C1298773<-C0013227
C0013404	C0220892	0.000000	0.394540	0.000000	0.000000	0.000000	0.000000				
C1623038	C0018926	0.000000	0.362382	0.000000	0.000000	0.000000	0.000000				
C0877781	C0018681	0.458023	0.237064	0.059954	0.100000	0.030798	0.307692	C2720507		C2720507	C2720507=C0877781->C2733300->C1531482->C0420206->*C2720507*<-C0018681<-C0578055<-C0458087<-C1290906<-C0037088
C0004153	C0018834	0.458023	0.272898	0.245595	0.100000	0.036267	0.470588	C1290906|C0037088		C1290906	C0037088=C0004153->C0003850->C1285162->C0012634->*C0037088*<-C0018834<-C0221727<-C0577006<-C1320355<-C1290906|C1290906=C0004153->C0003850->C0410013->C0263978->C1290853->*C1290906*<-C0018834<-C0221727<-C0577006<-C1320355
C0920289	C0015672	0.000000	0.371164	0.000000	0.000000	0.000000	0.000000				
C0878544	C0039070	0.673698	0.427356	0.589044	0.250000	0.073370	0.823529	C0007222		C0007222	C0007222=C0878544->C0018799->*C0007222*<-C0039070
C0003129	C0036572	0.000000	0.422869	0.000000	0.000000	0.000000	0.000000				
C0036494	C0001962	0.510546	0.237597	0.060096	0.125000	0.030873	0.363636	C2720507		C2720507	C2720507=C0036494->C0026603->C1633746->C0037088->*C2720507*<-C0001962<-C1690586<-C0013227
C0242339	C0060277	0.415109	0.226501	0.057215	0.083333	0.029349	0.266667	C2720507		C2720507	C2720507=C0242339->C0268195->C0025517->C0012634->C0037088->*C2720507*<-C0060277<-C1298637<-C0302583<-C0018928<-C0018938<-C0013227
C0039730	C0040822	0.458023	0.287287	0.200875	0.100000	0.038728	0.400000	C0037088		C0037088	C0037088=C0039730->C0271976->C0002871->C0221016->C1533163->C0012634->*C0037088*<-C0040822<-C0427086<-C1689949
C0009951	C0085208	0.000000	0.364943	0.000000	0.000000	0.000000	0.000000				
C0002962	C0028351	0.482823	0.231612	0.058525	0.111111	0.030042	0.333333	C2720507		C2720507	C2720507=C0002962->C1300028->C0012634->C0037088->*C2720507*<-C0028351<-C0039052<-C0004382<-C0013227
